year,date,site,fieldplot,pair,plot,block,collection,litter,removal,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,6,4,0,0.06
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,7,4,1,0.07
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,,,,bare,environmental,,60,0,0,0.6
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,5,2,0,0.05
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1.5,1,0,0.015
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,10,6,1,0.1
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,6,9,1,0.06
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,5,0,0.05
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,5,0,0.25
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,7,1,0.1
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,3,2,0,0.03
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,6,3,1,0.06
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,,,,rock,environmental,,6,0,0,0.06
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,,,,litter,environmental,,8,0,0,0.08
Pre,7/17/23,Emerald Lake,11A,11,21,3,Pre,Castilleja,C,,,,bare,environmental,,30,0,0,0.3
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,2,5,0,0.02
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,2,5,0,0.02
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,0.5,3,1,0.005
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,5,2,0,0.05
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2.5,4,0,0.025
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Asteraceae,Erigeron,speciosus,ERSP,forb,perennial,8,5,0,0.08
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.8,2,1,0.008
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,1,0,0.005
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,7,0,0.15
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,2,1,1,0.02
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,0,0.03
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,4,2,0,0.04
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,2,0,0.03
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,8,1,0.05
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1.5,3,0,0.015
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,15,9,1,0.15
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,,,,rock,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,11B,11,22,3,Pre,Castilleja,R,,,,bare,environmental,,40,0,0,0.4
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,25,4,0,0.25
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,8,6,0,0.08
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,3,0,0.01
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,5,1,0,0.05
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,1,0,0.03
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,10,3,0,0.1
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,5,7,1,0.05
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,20,1,0,0.2
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,3,0,0.03
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,15,4,1,0.15
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,,,,litter,environmental,,10,0,0,0.1
Pre,7/17/23,Emerald Lake,12A,12,23,3,Pre,Control,C,,,,bare,environmental,,35,0,0,0.35
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3,1,0,0.03
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.5,1,0,0.005
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,0.5,1,0,0.005
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,4,11,1,0.04
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,3,2,1,0.03
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1.5,3,0,0.015
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,6,5,1,0.06
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,11,0,0.15
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,25,2,0,0.25
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,0,0.03
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,2,0,0.05
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,4,0,0.02
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,8,5,0,0.08
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,10,1,0,0.1
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,5,3,1,0.05
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,,,,litter,environmental,,10,0,0,0.1
Pre,7/17/23,Emerald Lake,12B,12,24,3,Pre,Control,R,,,,bare,environmental,,30,0,0,0.3
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,5,0,0.002
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,5,1,0,0.05
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,1,3,1,0.01
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,2,0,0.01
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,4,6,0,0.04
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,2,1,0.01
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,11,0,0.02
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,7,0,0.1
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,1,0,0.015
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,3,1,0.25
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,5,8,0,0.05
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,2,0,0.02
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,10,15,1,0.1
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,3,6,0,0.03
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,,,,litter,environmental,,2,0,0,0.02
Pre,7/19/23,Emerald Lake,13A,13,25,1,Pre,Control,R,,,,bare,environmental,,50,0,0,0.5
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,2,3,1,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,2,0,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,4,6,0,0.04
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,8,3,0,0.08
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,3,7,0,0.03
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,10,1,0.15
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,15,2,0,0.15
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,2,5,1,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,5,0,0.05
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,8,11,1,0.08
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,6,6,0,0.06
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,,,,rock,environmental,,1,0,0,0.01
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,,,,litter,environmental,,2,0,0,0.02
Pre,7/19/23,Emerald Lake,13B,13,26,1,Pre,Control,C,,,,bare,environmental,,70,0,0,0.7
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,8,1,0.03
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1.5,1,0,0.015
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,7,4,0,0.07
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,4,1,0.06
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,2,0,0.05
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,30,4,0,0.3
Pre,7/19/23,Emerald Lake,14A,14,27,1,Pre,Community,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,2,0,0.002
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,0.2,2,0,0.002
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,6,8,1,0.06
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,2,1,0.01
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,4,0,0.02
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,8,1,0,0.08
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,6,0,0.06
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,6,4,0,0.06
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,3,0,0.001
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,25,1,0,0.25
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,5,0,0.03
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,,,,litter,environmental,,2,0,0,0.02
Pre,7/19/23,Emerald Lake,14B,14,28,1,Pre,Community,R,,,,bare,environmental,,65,0,0,0.65
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,5,0,0.002
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,4,4,0,0.04
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,0.2,1,0,0.002
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,18,21,1,0.18
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,4,1,0.02
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,5,4,0,0.05
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,1,0,0.07
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,5,1,0.03
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,3,5,1,0.03
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,0.2,1,0,0.002
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,0.5,2,1,0.005
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,,,,litter,environmental,,2,0,0,0.02
Pre,7/19/23,Emerald Lake,15A,15,29,1,Pre,Castilleja,C,,,,bare,environmental,,70,0,0,0.7
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,3,0,0.002
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.3,2,0,0.003
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,10,21,0,0.1
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2.5,4,1,0.025
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,2,0,0.01
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,7,1,0.03
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1,1,0,0.01
Pre,7/19/23,Emerald Lake,15B,15,30,1,Pre,Castilleja,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,4,0,0.04
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,2,12,0,0.02
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,6,0,0.01
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,15,13,1,0.15
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,1,0,0.02
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,8,14,0,0.08
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,1,3,0,0.01
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Poaceae,Phleum,alpinum,PHAL,grass,perennial,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,5,0,0.02
Pre,7/19/23,Emerald Lake,16A,16,31,2,Pre,Control,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,5,0,0.02
