Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Plot,Block,Removal,Litter,Family,Genus,Species,Field Plot,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Asteraceae,Senecio,crassulus,6B,SECR,forb,perennial,2,4,0,0.02
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Asteraceae,Senecio,crassulus,6B,SECR,forb,perennial,1,2,0,0.01
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Asteraceae,Senecio,crassulus,7A,SECR,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Asteraceae,Senecio,crassulus,7A,SECR,forb,perennial,2,4,0,0.02
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Asteraceae,Senecio,crassulus,7B,SECR,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Asteraceae,Senecio,crassulus,7B,SECR,forb,perennial,3,5,0,0.03
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Asteraceae,Senecio,crassulus,8A,SECR,forb,perennial,8,7,0,0.08
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Asteraceae,Senecio,crassulus,8A,SECR,forb,perennial,7,9,0,0.07
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Asteraceae,Senecio,crassulus,8B,SECR,forb,perennial,6,5,0,0.06
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Asteraceae,Senecio,crassulus,8B,SECR,forb,perennial,3,6,0,0.03
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Asteraceae,Senecio,crassulus,9A,SECR,forb,perennial,3,6,0,0.03
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Asteraceae,Senecio,crassulus,9A,SECR,forb,perennial,0.5,2,1,0.005
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Asteraceae,Senecio,crassulus,9B,SECR,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Asteraceae,Senecio,crassulus,9B,SECR,forb,perennial,0.8,3,0,0.008
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Boraginaceae,Hydrophyllum,capitatum,10B,HYCA,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Boraginaceae,Hydrophyllum,capitatum,11B,HYCA,forb,perennial,2,1,1,0.02
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Boraginaceae,Hydrophyllum,capitatum,13A,HYCA,forb,perennial,0.5,1,0,0.005
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Boraginaceae,Hydrophyllum,capitatum,1A,HYCA,forb,perennial,1.5,4,0,0.015
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Boraginaceae,Hydrophyllum,capitatum,20A,HYCA,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Boraginaceae,Hydrophyllum,capitatum,20A,HYCA,forb,perennial,4,3,0,0.04
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Boraginaceae,Hydrophyllum,capitatum,4A,HYCA,forb,perennial,1,2,0,0.01
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Boraginaceae,Hydrophyllum,capitatum,6A,HYCA,forb,perennial,1,1,1,0.01
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Boraginaceae,Hydrophyllum,capitatum,8A,HYCA,forb,perennial,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Boraginaceae,Mertensia,ciliata,11B,MECI,forb,perennial,1.5,3,0,0.015
2023,7/31/23,Emerald Lake,3211.096031,Post,5.93,Creek,22,3,R,Castilleja,Boraginaceae,Mertensia,ciliata,11B,MECI,forb,perennial,4,3,0,0.04
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Boraginaceae,Mertensia,ciliata,12A,MECI,forb,perennial,5,7,1,0.05
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Boraginaceae,Mertensia,ciliata,12A,MECI,forb,perennial,4,5,1,0.04
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Boraginaceae,Mertensia,ciliata,12B,MECI,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Boraginaceae,Mertensia,ciliata,13B,MECI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Boraginaceae,Mertensia,ciliata,13B,MECI,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Boraginaceae,Mertensia,ciliata,17B,MECI,forb,perennial,8,3,0,0.08
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Boraginaceae,Mertensia,ciliata,17B,MECI,forb,perennial,6,4,0,0.06
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Boraginaceae,Mertensia,ciliata,18A,MECI,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Boraginaceae,Mertensia,ciliata,18A,MECI,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,36,5,C,Community,Boraginaceae,Mertensia,ciliata,18B,MECI,forb,perennial,7,6,1,0.07
2023,8/1/23,Emerald Lake,3208.763818,Post,4,Treeline,36,5,C,Community,Boraginaceae,Mertensia,ciliata,18B,MECI,forb,perennial,8,6,1,0.08
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Boraginaceae,Mertensia,ciliata,19A,MECI,forb,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Boraginaceae,Mertensia,ciliata,19B,MECI,forb,perennial,3,4,0,0.03
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Boraginaceae,Mertensia,ciliata,1A,MECI,forb,perennial,1.5,3,0,0.015
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Boraginaceae,Mertensia,ciliata,1A,MECI,forb,perennial,1.5,2,0,0.015
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Boraginaceae,Mertensia,ciliata,20A,MECI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Boraginaceae,Mertensia,ciliata,20A,MECI,forb,perennial,4,2,0,0.04
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Boraginaceae,Mertensia,ciliata,20B,MECI,forb,perennial,2,3,0,0.02
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Boraginaceae,Mertensia,ciliata,20B,MECI,forb,perennial,9,10,0,0.09
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Boraginaceae,Mertensia,ciliata,2B,MECI,forb,perennial,1,2,1,0.01
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Boraginaceae,Mertensia,ciliata,2B,MECI,forb,perennial,3,3,0,0.03
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Boraginaceae,Mertensia,ciliata,3A,MECI,forb,perennial,3,3,0,0.03
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Boraginaceae,Mertensia,ciliata,3A,MECI,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Boraginaceae,Mertensia,ciliata,3B,MECI,forb,perennial,2,4,0,0.02
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Boraginaceae,Mertensia,ciliata,3B,MECI,forb,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Boraginaceae,Mertensia,ciliata,4A,MECI,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Boraginaceae,Mertensia,ciliata,4A,MECI,forb,perennial,3,5,0,0.03
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Boraginaceae,Mertensia,ciliata,5A,MECI,forb,perennial,6,3,0,0.06
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Boraginaceae,Mertensia,ciliata,5A,MECI,forb,perennial,5,5,0,0.05
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Boraginaceae,Mertensia,ciliata,5B,MECI,forb,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Boraginaceae,Mertensia,ciliata,5B,MECI,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Boraginaceae,Mertensia,ciliata,6A,MECI,forb,perennial,6,7,0,0.06
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Boraginaceae,Mertensia,ciliata,6A,MECI,forb,perennial,3,4,0,0.03
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Boraginaceae,Mertensia,ciliata,9B,MECI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Boraginaceae,Mertensia,ciliata,9B,MECI,forb,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Brassicaceae,Barbarea,vulgaris,10A,BAVU,forb,biennial,1,3,0,0.01
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Brassicaceae,Barbarea,vulgaris,11B,BAVU,forb,biennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Brassicaceae,Barbarea,vulgaris,15A,BAVU,forb,biennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Brassicaceae,Barbarea,vulgaris,15B,BAVU,forb,biennial,0.3,2,0,0.003
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Brassicaceae,Barbarea,vulgaris,16A,BAVU,forb,biennial,1,6,0,0.01
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Brassicaceae,Barbarea,vulgaris,1A,BAVU,forb,biennial,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Brassicaceae,Barbarea,vulgaris,2A,BAVU,forb,biennial,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Brassicaceae,Barbarea,vulgaris,3A,BAVU,forb,biennial,0.2,1,0,0.002
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Brassicaceae,Barbarea,vulgaris,3B,BAVU,forb,biennial,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Brassicaceae,Barbarea,vulgaris,6A,BAVU,forb,biennial,1,2,0,0.01
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Brassicaceae,Barbarea,vulgaris,7B,BAVU,forb,biennial,0.1,2,0,0.001
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Brassicaceae,Barbarea,vulgaris,8A,BAVU,forb,biennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Brassicaceae,Barbarea,vulgaris,8A,BAVU,forb,biennial,0.2,2,0,0.002
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Brassicaceae,Barbarea,vulgaris,9A,BAVU,forb,biennial,0.5,3,0,0.005
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Brassicaceae,Noccaea,fendleri,10A,NOFE,forb,perennial,0.2,3,0,0.002
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Brassicaceae,Noccaea,fendleri,11A,NOFE,forb,perennial,0.1,2,0,0.001
2023,7/31/23,Emerald Lake,3211.096031,Post,5.93,Creek,22,3,R,Castilleja,Brassicaceae,Noccaea,fendleri,11B,NOFE,forb,perennial,0.1,2,0,0.001
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Brassicaceae,Noccaea,fendleri,14B,NOFE,forb,perennial,0.1,3,0,0.001
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Brassicaceae,Noccaea,fendleri,15B,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Brassicaceae,Noccaea,fendleri,16B,NOFE,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Brassicaceae,Noccaea,fendleri,17A,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Brassicaceae,Noccaea,fendleri,17B,NOFE,forb,perennial,0.1,2,0,0.001
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Brassicaceae,Noccaea,fendleri,19A,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Brassicaceae,Noccaea,fendleri,20B,NOFE,forb,perennial,0.2,3,1,0.002
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Brassicaceae,Noccaea,fendleri,2A,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Brassicaceae,Noccaea,fendleri,2B,NOFE,forb,perennial,0.2,1,0,0.002
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Brassicaceae,Noccaea,fendleri,3A,NOFE,forb,perennial,1,7,0,0.01
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Brassicaceae,Noccaea,fendleri,5B,NOFE,forb,perennial,0.1,3,0,0.001
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Caprifoliaceae,Valeriana,occidentalis,10A,VAOC,forb,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Caprifoliaceae,Valeriana,occidentalis,10B,VAOC,forb,perennial,1,10,0,0.01
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Caprifoliaceae,Valeriana,occidentalis,12A,VAOC,forb,perennial,15,4,1,0.15
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Caprifoliaceae,Valeriana,occidentalis,12A,VAOC,forb,perennial,15,10,0,0.15
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Caprifoliaceae,Valeriana,occidentalis,12B,VAOC,forb,perennial,5,3,1,0.05
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Caprifoliaceae,Valeriana,occidentalis,12B,VAOC,forb,perennial,6,8,0,0.06
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Caprifoliaceae,Valeriana,occidentalis,13A,VAOC,forb,perennial,3,6,0,0.03
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Caprifoliaceae,Valeriana,occidentalis,13A,VAOC,forb,perennial,4,1,0,0.04
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Caprifoliaceae,Valeriana,occidentalis,13B,VAOC,forb,perennial,6,6,0,0.06
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Caprifoliaceae,Valeriana,occidentalis,13B,VAOC,forb,perennial,5,2,0,0.05
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Caprifoliaceae,Valeriana,occidentalis,15A,VAOC,forb,perennial,0.5,2,1,0.005
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Caprifoliaceae,Valeriana,occidentalis,16A,VAOC,forb,perennial,2,8,1,0.02
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Caprifoliaceae,Valeriana,occidentalis,16A,VAOC,forb,perennial,2,10,0,0.02
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Caprifoliaceae,Valeriana,occidentalis,16B,VAOC,forb,perennial,1,8,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Caprifoliaceae,Valeriana,occidentalis,17A,VAOC,forb,perennial,2.5,4,1,0.025
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Caprifoliaceae,Valeriana,occidentalis,17A,VAOC,forb,perennial,2,4,0,0.02
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Caprifoliaceae,Valeriana,occidentalis,17B,VAOC,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Caprifoliaceae,Valeriana,occidentalis,18A,VAOC,forb,perennial,5,20,1,0.05
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Caprifoliaceae,Valeriana,occidentalis,18A,VAOC,forb,perennial,2,8,0,0.02
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,36,5,C,Community,Caprifoliaceae,Valeriana,occidentalis,18B,VAOC,forb,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Caprifoliaceae,Valeriana,occidentalis,19A,VAOC,forb,perennial,15,35,0,0.15
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Caprifoliaceae,Valeriana,occidentalis,19A,VAOC,forb,perennial,4,12,0,0.04
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Caprifoliaceae,Valeriana,occidentalis,1A,VAOC,forb,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Caprifoliaceae,Valeriana,occidentalis,20B,VAOC,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Caprifoliaceae,Valeriana,occidentalis,2A,VAOC,forb,perennial,2.5,3,0,0.025
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Caprifoliaceae,Valeriana,occidentalis,2B,VAOC,forb,perennial,5,4,0,0.05
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Caprifoliaceae,Valeriana,occidentalis,2B,VAOC,forb,perennial,7,3,0,0.07
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Caprifoliaceae,Valeriana,occidentalis,3B,VAOC,forb,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Caprifoliaceae,Valeriana,occidentalis,4A,VAOC,forb,perennial,1,1,0,0.01
2023,8/10/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Caprifoliaceae,Valeriana,occidentalis,4A,VAOC,forb,perennial,2,3,0,0.02
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Caprifoliaceae,Valeriana,occidentalis,5A,VAOC,forb,perennial,5,7,1,0.05
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Caprifoliaceae,Valeriana,occidentalis,6A,VAOC,forb,perennial,2,4,1,0.02
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Caprifoliaceae,Valeriana,occidentalis,6A,VAOC,forb,perennial,12,7,0,0.12
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Caprifoliaceae,Valeriana,occidentalis,7B,VAOC,forb,perennial,1.5,3,0,0.015
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Caprifoliaceae,Valeriana,occidentalis,7B,VAOC,forb,perennial,1,9,0,0.01
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Caprifoliaceae,Valeriana,occidentalis,8B,VAOC,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Caprifoliaceae,Valeriana,occidentalis,8B,VAOC,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Caprifoliaceae,Valeriana,occidentalis,9A,VAOC,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Caprifoliaceae,Valeriana,occidentalis,9B,VAOC,forb,perennial,1,5,0,0.01
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Crassulaceae,Rhodiola,integrifolia,10A,RHIN,forb,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Crassulaceae,Rhodiola,integrifolia,10A,RHIN,forb,perennial,1.5,4,0,0.015
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Crassulaceae,Rhodiola,integrifolia,10B,RHIN,forb,perennial,6,4,0,0.06
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Crassulaceae,Rhodiola,integrifolia,10B,RHIN,forb,perennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Crassulaceae,Rhodiola,integrifolia,15A,RHIN,forb,perennial,0.2,1,0,0.002
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Crassulaceae,Rhodiola,integrifolia,15A,RHIN,forb,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Cyperaceae,Carex,Hoodii,11B,CAHO,sedge,perennial,0.5,3,1,0.005
2023,7/31/23,Emerald Lake,3211.096031,Post,5.93,Creek,22,3,R,Castilleja,Cyperaceae,Carex,Hoodii,11B,CAHO,sedge,perennial,6,7,0,0.06
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Cyperaceae,Carex,Hoodii,12A,CAHO,sedge,perennial,1,4,1,0.01
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Cyperaceae,Carex,Hoodii,13A,CAHO,sedge,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Cyperaceae,Carex,Hoodii,13A,CAHO,sedge,perennial,1,3,1,0.01
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Cyperaceae,Carex,Hoodii,13A,CAHO,sedge,perennial,3,4,0,0.03
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Cyperaceae,Carex,Hoodii,13B,CAHO,sedge,perennial,2,3,1,0.02
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Cyperaceae,Carex,Hoodii,13B,CAHO,sedge,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Cyperaceae,Carex,Hoodii,14B,CAHO,sedge,perennial,0.2,2,0,0.002
2023,8/1/23,Emerald Lake,3218.547977,Post,6.88,Trail,30,1,R,Castilleja,Cyperaceae,Carex,Hoodii,15B,CAHO,sedge,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Cyperaceae,Carex,Hoodii,19A,CAHO,sedge,perennial,1,1,0,0.01
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Cyperaceae,Carex,Hoodii,1B,CAHO,sedge,perennial,5,5,0,0.05
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Cyperaceae,Carex,Hoodii,1B,CAHO,sedge,perennial,3,5,0,0.03
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Cyperaceae,Carex,Hoodii,2A,CAHO,sedge,perennial,0.5,3,0,0.005
2023,8/1/23,Emerald Lake,3214.132079,Post,2.95,Trail,3,2,C,Castilleja,Cyperaceae,Carex,Hoodii,2A,CAHO,sedge,perennial,2,3,1,0.02
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Cyperaceae,Carex,Hoodii,8B,CAHO,sedge,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Fabaceae,Lupinus,argentus,3A,LUAR,legum,perennial,6,2,0,0.06
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Fabaceae,Lupinus,argentus,10A,LUAR,legum,perennial,3,6,1,0.03
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Fabaceae,Lupinus,argentus,10A,LUAR,legum,perennial,5,6,1,0.05
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Fabaceae,Lupinus,argentus,10B,LUAR,legum,perennial,3.5,3,0,0.035
