site,year,season,date,web,transect,block,plot,subplot,quad,treatment,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
fertilizer,2013,fall,2013-09-25,NA,NA,NA,3,NA,4,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,1,12,0.792,0.792,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,12,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,33.5,1295,135.1055,135.1055,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,11,NA,1,F,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,3,51,3.67293070763116,8.859,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,9,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,5.5,129.35,22.1815,22.1815,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,19,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,17.75,695,71.58575,71.58575,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,5,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8,190,22.128,22.128,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,fall,2013-09-25,NA,NA,NA,1,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,15.25,446,24.0597992998279,29.08175,DeepWell,40,237.515158652416,4234.3490260678,-1.25444900586344
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,2,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3.55,18.45,2.29910406236328,3.7488,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,4,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.5,17.5,5.14,5.14,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,9,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.5,42,11.308,11.308,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.3,0.9,1.2099,1.2099,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,15,NA,2,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,5.95,38.5,9.163,9.163,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,4,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,5.86,53.1,9.0244,9.0244,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,15,NA,1,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.3,0.6,0.176656643888328,0.387,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,14,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2.8,20.4,4.312,4.312,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,17,NA,1,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1,9,2.056,2.056,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,3,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1,6.5,2.056,2.056,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,15,NA,1,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,6.6,40.8,10.164,10.164,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,1,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.75,10.75,0.861511240163193,1.848,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.6,2.9,2.4198,2.4198,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,14,NA,3,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.4,2.5,0,0.4224,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,2,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.85,9.2,1.7476,1.7476,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,1,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3.8,29,2.45526771823074,4.0128,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,2,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.9,15.55,2.926,2.926,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,3,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.5,3.5,0.201928983236484,0.528,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,1,F,ESVIV,Escobaria,vivipara,Cactaceae,perennial,CAM,shrub,0.25,1.5,0.5385,0.5385,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,18,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.3,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,4,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,10.1,65.65,15.554,15.554,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,1,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8.1,87.8,16.6536,16.6536,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,1,F,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.5,2.75,0.983234817354285,0.9345,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,1,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.15,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,4.1,33.7,6.314,6.314,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,2,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.95,67.3,14.2892,14.2892,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,2,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.35,0.95,1.41155,1.41155,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,9,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.8,4.5,1.6448,1.6448,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,16,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2,10,3.08,3.08,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.45,11.9,2.233,2.233,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,0.5,3.5,0.77,0.77,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,7,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,7.35,55.67,11.319,11.319,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,3,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8.45,117.1,17.3732,17.3732,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,20,NA,1,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1.75,11.25,4.30675,4.30675,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.4,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,2,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,4,32,8.224,8.224,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,4,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.45,2.3,0,0.4752,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,1,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3.27,22.21,1.49419584348127,3.45312,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,5,NA,2,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.85,3.4,0.201928983236484,0.8976,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,17,NA,4,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.86,9.84,2.8644,2.8644,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,4,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.8,19.2,1.79568546130404,2.9568,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.3,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,1,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3.7,33.2,5.698,5.698,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,4,F,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.55,2.55,1.31615,1.31615,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,20,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.1,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,20,NA,3,C,KRLA2,Krascheninnikovia,lanata,Chenopodiaceae,perennial,C3,shrub,0.1,0.6,0.4844,0.4844,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,1,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.45,3.45,0,0.4752,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,1,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,1.05,3.9,4.23465,4.23465,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,14,NA,4,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.35,1.95,0,0.3696,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,3,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.45,2.45,0,0.4752,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,4,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.95,4.95,0.56992970115487,1.2255,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,7,NA,2,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.25,2,0,0.264,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,15,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,6.95,42.05,10.703,10.703,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,1,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.55,1.4,1.1308,1.1308,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,4,F,SPCO4,Sporobolus,contractus,Poaceae,perennial,C4,grass,1,12,2.66761616772518,3.447,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,17,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2.11,10.86,3.2494,3.2494,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,3,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.55,4.1,0.0188676737603949,0.5808,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,2,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.25,0.7,1.00825,1.00825,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,7,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.15,0.75,0.60495,0.60495,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,2,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.3,8,0.678449930687103,1.3728,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,5,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.4,4,0.8224,0.8224,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,1,F,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.75,4.5,1.47485222603143,1.40175,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,14,NA,1,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.4,2.1,0,0.4224,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,1,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.2,0.8,0.8066,0.8066,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,20,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.1,0.4,0.2056,0.2056,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.15,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,1,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,5.6,36.6,8.624,8.624,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,3,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.45,2.05,0.884911335618857,0.84105,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1,10.5,1.54,1.54,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,3,C,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,4.5,99,29.2455,29.2455,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,14,NA,2,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,4.65,29.55,7.161,7.161,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.25,1,1.00825,1.00825,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.85,3.95,1.7476,1.7476,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,19,NA,1,F,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.05,0.15,0.11965,0.11965,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,16,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.1,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,8.25,62.35,12.705,12.705,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,16,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.01,0.04,0.04033,0.04033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,5,NA,4,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.6,4.45,0,0.6336,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3.75,40.25,5.775,5.775,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,2,C,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,19,579,123.481,123.481,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.75,3,3.02475,3.02475,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.3,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,3,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.05,0.05,0.057,0.057,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,8,NA,2,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.56,4.74,0.201928983236484,0.59136,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,1,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.5,2,2.0165,2.0165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.1,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,18,NA,3,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.25,0.75,0.285,0.285,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,16,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.9,11.9,2.926,2.926,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.3,1.2,1.2099,1.2099,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,10,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.3,0.9,1.2099,1.2099,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,1,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.05,8.7,2.1588,2.1588,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,12,NA,1,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.15,0.20165,0.20165,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,2,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,0.2,1.1,0.308,0.308,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.25,0.75,1.00825,1.00825,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,20,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.25,1.25,0.514,0.514,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,7,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1,9,2.056,2.056,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,6,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.4,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,5,NA,1,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.4,2.2,0.0188676737603949,0.4224,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,16,NA,4,F,SPHA,Sphaeralcea,hastulata,Malvaceae,perennial,C3,forb,0.5,4.5,0.5625,0.5625,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,3,NA,4,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.5,3.4,0,0.528,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,11,NA,2,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.4,0.4033,0.4033,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,2,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,3.1,17,1.73290242637127,3.999,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,4,NA,2,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.25,1.25,0,0.264,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,13,NA,4,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.75,4,0.201928983236484,0.792,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,9,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.3,1.1,1.2099,1.2099,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,1,NA,3,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.05,16.6,0.971909568661633,2.1648,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
fertilizer,2013,spring,2013-04-22,NA,NA,NA,7,NA,2,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.25,8.54,1.925,1.925,DeepWell,40,12.6203946101982,1337.50337392127,-0.69490296318951
