Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Field Plot,Plot,Block,Removal,Litter,Family,Genus,Species,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,8/12/23,Schofield Park,3158.571,Post,,,,53,,C,,Fabaceae,Lupinus,argentus,LUAR,Legume,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.596,Post,,,,54,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,6,0,0.01
2023,8/12/23,Schofield Park,3158.748,Post,,,,55,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,1,10,0,0.01
2023,8/12/23,Schofield Park,3158.748,Post,,,,55,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.567,Post,,,,56,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,6,0,0.01
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Rosaceae,Fragaria,virginiana,FRVI,Forb,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,4,1,0.01
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Violaceae,Viola,,VI,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.502,Post,,,,58,,R,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.502,Post,,,,58,,R,,Ericaceae,Vaccinium,cespitosum,VACE,Shrub,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.749,Post,,,,59,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,5,1,0.01
2023,8/12/23,Schofield Park,3158.749,Post,,,,59,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.674,Post,,,,60,,R,,Poaceae,Bromus,,BR,Grass,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3158.674,Post,,,,60,,R,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.674,Post,,,,60,,R,,Asteraceae,Solidago,multimadiata,SOMU,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.623,Post,,,,61,,R,,Asteraceae,Senecio,crassulus,SECR,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.574,Post,,,,62,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,4,0,0.01
2023,8/12/23,Schofield Park,3158.574,Post,,,,62,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.67,Post,,,,63,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.67,Post,,,,63,,R,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.607,Post,,,,64,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,1,0.01
2023,8/12/23,Schofield Park,3158.416,Post,,,,65,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,6,0,0.01
2023,8/12/23,Schofield Park,3158.416,Post,,,,65,,C,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.416,Post,,,,65,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.416,Post,,,,65,,C,,Rosaceae,Potentilla,pulcherrima,POPU,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.185,Post,,,,66,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3158.185,Post,,,,66,,R,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.185,Post,,,,66,,R,,Rosaceae,Potentilla,pulcherrima,POPU,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.375,Post,,,,68,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.375,Post,,,,68,,R,,Asteraceae,Senecio,crassulus,SECR,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.529,Post,,,,69,,R,,Violaceae,Viola,,VI,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.084,Post,,,,71,,R,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,8,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Poaceae,Bromus,,BR,Grass,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,5,1,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Asteraceae,Hymenoxys,hoopesii,HYHO,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Rosaceae,Potentilla,pulcherrima,POPU,Forb,perennial,1,2,1,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Asteraceae,Senecio,crassulus,SECR,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Violaceae,Viola,,VI,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.206,Post,,,,74,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.206,Post,,,,74,,R,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3158.13,Post,,,,75,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,5,0,0.01
2023,8/12/23,Schofield Park,3158.13,Post,,,,75,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,3,1,0.01
2023,8/12/23,Schofield Park,3158.13,Post,,,,75,,C,,Poaceae,Poa,pratensis,POPR,Grass,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3157.964,Post,,,,77,,C,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,7,0,0.01
2023,8/12/23,Schofield Park,3157.964,Post,,,,77,,C,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,3,1,0.01
2023,8/12/23,Schofield Park,3157.52,Post,,,,78,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,1,2,0,0.01
2023,8/12/23,Schofield Park,3157.52,Post,,,,78,,R,,Poaceae,Bromus,,BR,Grass,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3157.52,Post,,,,78,,R,,Poaceae,Bromus,,BR,Grass,perennial,1,3,0,0.01
2023,8/12/23,Schofield Park,3157.881,Post,,,,79,,C,,Poaceae,Bromus,,BR,Grass,perennial,1,2,,0.01
2023,8/12/23,Schofield Park,3157.881,Post,,,,79,,C,,Cyperaceae,Carex,raynoldsii,CARA,Sedge,perennial,1,8,,0.01
2023,8/12/23,Schofield Park,3157.881,Post,,,,79,,C,,Polygonaceae,Rumex,salicifolius,RUSA,Forb,perennial,1,2,,0.01
2023,8/12/23,Schofield Park,3157.881,Post,,,,79,,C,,Asteraceae,Senecio,crassulus,SECR,Forb,perennial,1,2,,0.01
2023,8/12/23,Schofield Park,3157.816,Post,,,,80,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,1,4,0,0.01
2023,8/12/23,Schofield Park,3157.816,Post,,,,80,,R,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3157.816,Post,,,,80,,R,,Rosaceae,Potentilla,pulcherrima,POPU,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3157.816,Post,,,,80,,R,,Violaceae,Viola,,VI,Forb,perennial,1,1,0,0.01
2023,8/12/23,Schofield Park,3159.11,Post,,,,45,,R,,Polygonaceae,Rumex,salicifolius,RUSA,Forb,perennial,0.8,1,0,0.008
2023,8/12/23,Schofield Park,3158.874,Post,,,,50,,R,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.5,3,0,0.005
2023,8/12/23,Schofield Park,3158.878,Post,,,,51,,C,,Poaceae,Bromus,,BR,Grass,perennial,0.5,2,0,0.005
2023,8/12/23,Schofield Park,3158.878,Post,,,,51,,C,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,0.5,1,0,0.005
2023,8/12/23,Schofield Park,3158.185,Post,,,,66,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,0.5,2,0,0.005
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,0.5,2,0,0.005
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Cyperaceae,Carex,ebenea,CAEB,Sedge,perennial,0.5,3,1,0.005
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Rosaceae,Potentilla,pulcherrima,POPU,Forb,perennial,0.5,1,0,0.005
2023,8/12/23,Schofield Park,3158.084,Post,,,,71,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,0.5,2,0,0.005
2023,8/12/23,Schofield Park,3158.084,Post,,,,71,,R,,Asteraceae,Solidago,multimadiata,SOMU,Forb,perennial,0.5,1,0,0.005
2023,8/12/23,Schofield Park,3157.52,Post,,,,78,,R,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.5,2,0,0.005
2023,8/12/23,Schofield Park,3157.881,Post,,,,79,,C,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,0.5,2,,0.005
2023,8/12/23,Schofield Park,3159.067,Post,,,,41,,R,,Brassicaceae,Noccaea,fendleri,NOFE,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.874,Post,,,,50,,R,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.878,Post,,,,51,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,2,0,0.001
2023,8/12/23,Schofield Park,3158.571,Post,,,,53,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,3,0,0.001
2023,8/12/23,Schofield Park,3158.596,Post,,,,54,,R,,Cyperaceae,Carex,raynoldsii,CARA,Sedge,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.567,Post,,,,56,,R,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.732,Post,,,,57,,C,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.749,Post,,,,59,,C,,Violaceae,Viola,,VI,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.674,Post,,,,60,,R,,Cyperaceae,Carex,raynoldsii,CARA,Sedge,perennial,0.1,2,0,0.001
2023,8/12/23,Schofield Park,3158.574,Post,,,,62,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,2,0,0.001
2023,8/12/23,Schofield Park,3158.574,Post,,,,62,,C,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.185,Post,,,,66,,R,,Apiaceae,Cymopterus,lemmonii,CYLE,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.349,Post,,,,67,,C,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,3,0,0.001
2023,8/12/23,Schofield Park,3158.375,Post,,,,68,,R,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.529,Post,,,,69,,R,,Primulaceae,Androsace,septentrionalis,ANSE,Forb,annual,0.1,3,0,0.001
2023,8/12/23,Schofield Park,3158.529,Post,,,,69,,R,,Plantaginaceae,Veronica,wormskjoldi,VEWO,Forb,perennial,0.1,3,0,0.001
2023,8/12/23,Schofield Park,3158.422,Post,,,,70,,C,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Brassicaceae,Noccaea,fendleri,NOFE,Forb,perennial,0.1,2,0,0.001
2023,8/12/23,Schofield Park,3158.412,Post,,,,73,,C,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.758,Post,,,,76,,R,,Asteraceae,Achillea,milefolium,ACMI,Forb,perennial,0.1,2,0,0.001
2023,8/12/23,Schofield Park,3157.758,Post,,,,76,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.758,Post,,,,76,,R,,Brassicaceae,Noccaea,fendleri,NOFE,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.964,Post,,,,77,,C,,Brassicaceae,Noccaea,fendleri,NOFE,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.964,Post,,,,77,,C,,Poaceae,Phleum,alpinum,PHAL,Grass,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.52,Post,,,,78,,R,,Brassicaceae,Noccaea,fendleri,NOFE,Forb,perennial,0.1,1,0,0.001
2023,8/12/23,Schofield Park,3157.816,Post,,,,80,,R,,Asteraceae,Agoseris,glauca,AGGL,Forb,perennial,0.1,2,0,0.001
