year,date,site,field_plot,pair,plot,castilleja,total_cover,plant_cover,bare,Achillea millefolium,Achnatherum sp.,Agoseris sp.,Androsace septentrionales,Anemone multifida,Aquilegia coerulea,Artemisia dracunculus,Astragalus alpinus,Boechera stricta,Botrychium sp.,Bromus inermis,Campanula petiolata,"Carex sp. (obtusata, geyeri)",Carex pityophila,"Carex sp. (chalciolepis, ebenea, egglestonii, hoodii)",Castilleja septentrionalis,Chenopodium atrovirens,Cirsium griseum,Cymopterus lemmonii,Dactylis glomerata,Danthonia parryi,Delphinium barbeyi,Delphinium nuttalianum,Deschampsia cespitosa,Draba spectabilis,Elymus lanceolatus,Eremogone congesta,Erigeron coulteri,Erigeron leiomerus,Erigeron speciosus,Erigeron subtrinervis,Eriogonum umbellatum majus,Fragaria virginiana,Frasera speciosa,Galium boreale,Gentiana parryi,Helianthella quinquenerva,Heterotheca sp.,Hymenoxys hoopesii,Ipomopsis aggregata,Lathyrus lanszwertii,Lomatium triternatum,Lupinus argenteus,Maianthemum stellatum,Mertensia brevistyla,Moehringia sp.,Noccaea fendleri,Oreochrysum parryi,Phleum alpinum,Poa alpina,Poa compressa,Poa fendleriana,Poa pratensis,Polygonum sp.,Populus balsamifera,Potentilla glaucophylla,Potentilla pulcherrima,Pyrrocoma crocea,Sedum lanceolatum,Senecio crassulus,Sibbaldia procumbens,Solidago multiradiata,Silene drummondii,Solidago multiradiata,Taraxacum officinale,Thalictrum fendleri,Trisetum canescens,Trisetum spicatum,Valeriana edulis,Valeriana occidentalis,Vicia americana,Viola adunca
2023,7/31/23,Emerald Lake,F4,64,127,Castilleja,1.11,0.76,0.35,0.05,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0.05,0.08,0,0,0,0,0,0,0,0.08,0.01,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F4C,64,128,Control,1.05,0.75,0.3,0.03,0,0.03,0,0.08,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0.02,0.05,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F5,65,129,Castilleja,1.15,0.75,0.4,0.06,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.08,0,0,0,0.15,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.04,0,0,0,0,0.08,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F5C,65,130,Control,1.28,0.88,0.4,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0.1,0.22,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F6,66,131,Castilleja,1.07,0.72,0.35,0.08,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.05,0,0.08,0.04,0.08,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.15,0,0,0.04,0,0,0,0,0.04,0.02,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F6C,66,132,Control,1.035,0.535,0.5,0.15,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.01,0.06,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.08,0,0,0.005,0,0,0,0,0.04,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F7,67,133,Castilleja,1.01,0.51,0.5,0.04,0,0.04,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.03,0.01,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.03,0,0,0,0,0.04,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F7C,67,134,Control,1.08,0.53,0.55,0.08,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.25,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F8,68,135,Castilleja,1.05,0.75,0.3,0.06,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0.05,0.01,0.03,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.2,0,0,0.12,0,0,0,0,0.03,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F8C,68,136,Control,1.175,0.625,0.55,0,0,0.04,0,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0.15,0,0,0,0.005,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F9,69,137,Castilleja,1.17,0.62,0.55,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.04,0.01,0.05,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.12,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F9C,69,138,Control,1.07,0.47,0.6,0.03,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F10,70,139,Castilleja,1.01,0.66,0.35,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.1,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F10C,70,140,Control,1.2,0.7,0.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.03,0,0.08,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F11,71,141,Castilleja,1.14,0.49,0.65,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.04,0,0,0,0,0,0,0,0,0.1,0,0,0
2023,8/1/23,Emerald Lake,F11C,71,142,Control,1.01,0.61,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.05,0,0,0,0,0.02,0.08,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F12,72,143,Castilleja,1.12,0.37,0.75,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/1/23,Emerald Lake,F12C,72,144,Control,1.09,0.29,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F13,73,145,Castilleja,1.11,0.76,0.35,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0.1,0,0.04,0,0.08,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.08,0,0,0,0,0.06,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F13C,73,146,Control,1.29,0.54,0.75,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0.05,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.06,0,0,0,0,0.08,0,0,0,0.03,0,0,0
2023,8/3/23,Emerald Lake,F14,74,147,Castilleja,1.15,0.85,0.3,0.01,0,0.03,0,0.01,0,0,0,0.03,0,0,0,0,0,0.1,0.04,0,0.12,0,0,0,0,0,0.04,0.01,0.04,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.05,0,0,0,0,0,0.06,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F14C,74,148,Control,1,0.69,0.31,0.02,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.1,0,0,0,0,0.08,0.1,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F15,75,149,Castilleja,1.245,0.745,0.5,0.005,0,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0.01,0.06,0,0.04,0.08,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0.06,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F15C,75,150,Control,1.11,0.61,0.5,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0.2,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.04,0,0,0,0,0.06,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F16,76,151,Castilleja,1.06,0.56,0.5,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.05,0,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0,0.08
2023,8/3/23,Emerald Lake,F16C,76,152,Control,1,0.64,0.36,0.04,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.03,0,0,0,0,0,0.08,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F17,77,153,Castilleja,1.03,0.78,0.25,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.02
2023,8/3/23,Emerald Lake,F17C,77,154,Control,1,0.53,0.47,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0.01,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F18,78,155,Castilleja,1.075,0.525,0.55,0.005,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0.18,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F18C,78,156,Control,1.07,0.32,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F19,79,157,Castilleja,1.06,0.71,0.35,0.04,0,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0.08,0.01,0,0,0.04,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.04,0,0,0,0,0.06,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F19C,79,158,Control,1,0.6,0.4,0.04,0,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.15,0,0,0,0,0.02,0,0,0,0,0,0,0
2023,8/3/23,Emerald Lake,F20,80,159,Castilleja,1.15,0.65,0.5,0.06,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.1,0.01,0.04,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.02
2023,8/3/23,Emerald Lake,F20C,80,160,Control,1.035,0.485,0.55,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0.04,0,0,0,0,0,0,0
2024,7/25/24,Emerald Lake,F1,81,161,Castilleja,1.33,1.29,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0.03,0,0,0.2,0.02,0.05,0,0.05,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.02,0,0,0,0,0.23,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.01
2024,7/25/24,Emerald Lake,F1C,81,162,Control,1,0.97,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.15,0.02,0.04,0,0.02,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.02,0,0,0,0,0.18,0,0,0.11,0,0,0,0,0.04,0.02,0,0,0,0,0,0
2024,7/25/24,Emerald Lake,F2,82,163,Castilleja,1.11,0.81,0.3,0.06,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.03,0.09,0,0,0,0,0,0,0,0.08,0.03,0.01,0,0.03,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0.03,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.05,0.005,0,0,0,0,0,0
2024,7/25/24,Emerald Lake,F2C,82,164,Control,1.1,0.85,0.25,0.1,0,0.01,0,0.03,0.17,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0.11,0,0,0,0,0,0,0
2024,7/25/24,Emerald Lake,F3,83,165,Castilleja,1,0.65,0.35,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0.01,0,0,0.08,0.01,0,0,0.03,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0.08,0,0,0,0,0.06,0.04,0,0,0,0,0,0.01
2024,7/25/24,Emerald Lake,F3C,83,166,Control,1.005,0.695,0.31,0.01,0,0.01,0.005,0.07,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.11,0.01,0.04,0,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.08,0,0,0.09,0,0,0,0,0,0,0.03,0,0,0,0,0.02
2024,7/25/24,Emerald Lake,F4,84,167,Castilleja,1.01,0.89,0.12,0,0,0.02,0,0.02,0,0,0,0.01,0,0,0,0,0,0.04,0.08,0,0,0,0,0,0,0,0.09,0.005,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.26,0,0,0.1,0,0,0,0,0.09,0,0.005,0,0,0,0,0.01
2024,7/25/24,Emerald Lake,F4C,84,168,Control,1.151,1.051,0.1,0.01,0,0.03,0,0.09,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.02,0.01,0,0.05,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0.2,0,0,0.09,0,0,0,0,0.06,0,0.03,0,0,0,0,0.01
2024,7/25/24,Emerald Lake,F5,85,169,Castilleja,1.23,0.93,0.3,0.12,0,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.11,0.01,0.03,0,0.01,0.2,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.14,0,0,0.01,0,0,0,0,0.05,0,0.01,0,0,0,0,0
2024,7/25/24,Emerald Lake,F5C,85,170,Control,1.18,0.88,0.3,0.02,0,0.02,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.01,0,0,0,0.35,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.17,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0
2024,7/25/24,Emerald Lake,F6,86,171,Castilleja,1.145,0.965,0.18,0.02,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0.11,0,0.04,0,0,0,0,0,0.05,0.01,0.01,0,0.01,0.28,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.15,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0.03
2024,7/25/24,Emerald Lake,F6C,86,172,Control,1,0.6,0.4,0.03,0,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0.17,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0.02
2024,7/26/24,Emerald Lake,F7,87,173,Castilleja,1.325,1.025,0.3,0.02,0,0.01,0,0,0,0,0,0.005,0,0,0,0,0,0,0.07,0,0.02,0,0,0,0,0,0.12,0.01,0.04,0,0.02,0,0,0,0,0.23,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.02,0.04,0.06,0,0,0,0,0,0,0,0.14,0,0,0.09,0,0,0,0,0.01,0.03,0,0,0,0,0,0.01
2024,7/26/24,Emerald Lake,F7C,87,174,Control,1.05,0.87,0.18,0.05,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.03,0.005,0.02,0,0.03,0,0,0,0,0.1,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0.05,0.28,0.01,0,0,0,0,0,0,0.02,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.02
2024,7/26/24,Emerald Lake,F8,88,175,Castilleja,1,0.78,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0,0.03,0,0,0,0,0,0.1,0.01,0.04,0,0.02,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0.18,0,0,0.05,0,0,0,0,0.04,0,0,0,0,0,0,0.04
2024,7/26/24,Emerald Lake,F8C,88,176,Control,1.005,0.605,0.4,0.01,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0.03,0,0.05,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.04,0.12,0,0,0.07,0,0,0,0,0.03,0,0,0,0,0,0,0
2024,7/26/24,Emerald Lake,F9,89,177,Castilleja,1.14,0.84,0.3,0.07,0,0,0,0.04,0,0,0,0.005,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.12,0.01,0.04,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0.12,0,0,0.03,0,0,0,0,0.05,0,0.005,0,0.06,0,0,0
2024,7/26/24,Emerald Lake,F9C,89,178,Control,1.005,0.855,0.15,0.02,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.03,0.02,0.02,0,0.05,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.13,0,0,0.07,0,0,0,0,0.02,0,0,0,0.04,0,0,0.005
2024,7/26/24,Emerald Lake,F10,90,179,Castilleja,1.035,0.865,0.17,0.01,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0.11,0.08,0,0,0,0,0,0,0,0.03,0.01,0.01,0,0.03,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0.04,0,0,0,0,0,0.04,0.16,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.02
2024,7/26/24,Emerald Lake,F10C,90,180,Control,1.015,0.665,0.35,0.06,0,0.01,0.005,0.04,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0.01,0.2,0,0,0.03,0,0,0,0,0.07,0,0,0,0,0,0,0
2024,7/26/24,Emerald Lake,F11,91,181,Castilleja,1.05,0.8,0.25,0.04,0,0.01,0,0.09,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.07,0.01,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.25,0,0,0.1,0,0,0,0,0.02,0,0.01,0,0,0,0,0.02
2024,7/26/24,Emerald Lake,F11C,91,182,Control,1.005,0.835,0.17,0.03,0,0.02,0.005,0.11,0,0,0,0.01,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0.01,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.12,0,0,0,0,0,0,0.02,0,0,0,0,0.01
2024,7/26/24,Emerald Lake,F12,92,183,Castilleja,1.11,0.88,0.23,0.01,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0.03,0,0,0,0,0,0.12,0.01,0.08,0,0.01,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0.14,0,0,0,0,0.08,0,0,0,0,0,0,0.02
2024,7/26/24,Emerald Lake,F12C,92,184,Control,1.085,0.485,0.6,0.02,0,0.03,0.005,0.03,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0.04,0,0,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.15,0,0,0.07,0,0,0,0,0,0,0.01,0,0,0,0,0.01
2024,7/26/24,Emerald Lake,F13,93,185,Castilleja,1,0.82,0.18,0.02,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0.06,0,0,0,0,0,0.09,0.02,0.04,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.1,0,0,0,0,0.04,0,0.01,0,0,0,0,0.01
2024,7/26/24,Emerald Lake,F13C,93,186,Control,1,0.67,0.33,0.01,0,0.04,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.07,0.005,0.02,0,0.03,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0.16,0,0,0.02,0,0,0,0,0.04,0,0.03,0,0,0,0,0.07
2024,7/27/24,Emerald Lake,F14,94,187,Castilleja,1.155,0.805,0.35,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0.06,0.1,0.03,0,0.03,0,0,0,0,0,0.08,0.005,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.12,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0.02
2024,7/27/24,Emerald Lake,F14C,94,188,Control,1.09,0.54,0.55,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0.22,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0.02
2024,7/27/24,Emerald Lake,F15,95,189,Castilleja,1,0.69,0.31,0.01,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0.08,0.03,0,0.04,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.04
