"Year","Date","Site","Field.Plot","Pair","Plot","Treatment","total.cover","plant.cover","species","cover"
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Bare.ground",0.35
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Achillea.millefolium",0.01
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Agoseris.sp.",0.02
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Astragalus.alpinus",0.02
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Boechera.stricta",0.005
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Campanula.petiolata",0.07
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Castilleja.septentrionalis",0.02
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Cymopterus.lemmonii",0.005
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Eremogone.congesta",0.06
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Ipomopsis.aggregata",0.08
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Mertensia.brevistyla",0.02
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Poa.pratensis",0.06
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Polygonum.sp.",0.005
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Taraxacum.officinale",0.15
2024,"7/18","Copper Creek","E3",3,5,"Castilleja",1.055,0.705,"Thalictrum.fendleri",0.18
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Bare.ground",0.55
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Anemone.multifida",0.14
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Astragalus.alpinus",0.05
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Campanula.petiolata",0.02
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Chenopodium.atrovirens",0.005
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Cymopterus.lemmonii",0.03
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Eremogone.congesta",0.07
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Ipomopsis.aggregata",0.05
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Mertensia.brevistyla",0.03
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Poa.pratensis",0.08
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Potentilla.pulcherrima",0.03
2024,"7/18","Copper Creek","E3C",3,6,"Control",1.195,0.645,"Taraxacum.officinale",0.14
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Bare.ground",0.45
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Anemone.multifida",0.01
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Astragalus.alpinus",0.07
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Boechera.stricta",0.02
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Campanula.petiolata",0.07
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Castilleja.septentrionalis",0.06
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Eremogone.congesta",0.15
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Erigeron.speciosus",0.02
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Frasera.speciosa",0.02
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Helianthella.quinquenerva",0.03
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Mertensia.brevistyla",0.03
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Poa.alpina",0.02
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Poa.pratensis",0.08
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Polygonum.sp.",0.005
2024,"7/18","Copper Creek","E4",4,7,"Castilleja",1.105,0.655,"Taraxacum.officinale",0.07
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Bare.ground",0.5
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Agoseris.sp.",0.02
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Boechera.stricta",0.04
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Campanula.petiolata",0.03
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Eremogone.congesta",0.14
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Erigeron.speciosus",0.05
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Maianthemum.stellatum",0.03
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Poa.pratensis",0.15
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Polygonum.sp.",0.02
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Potentilla.pulcherrima",0.01
2024,"7/18","Copper Creek","E4C",4,8,"Control",1.01,0.51,"Taraxacum.officinale",0.02
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Bare.ground",0.4
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Boechera.stricta",0.01
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Castilleja.septentrionalis",0.03
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Cymopterus.lemmonii",0.04
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Eremogone.congesta",0.13
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Erigeron.speciosus",0.06
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Eriogonum.umbellatum.majus",0.03
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Frasera.speciosa",0.01
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Helianthella.quinquenerva",0.08
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Ipomopsis.aggregata",0.05
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Lathyrus.lanszwertii",0.01
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Maianthemum.stellatum",0.03
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Mertensia.brevistyla",0.03
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Poa.pratensis",0.03
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Potentilla.pulcherrima",0.04
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Taraxacum.officinale",0.05
2024,"7/18","Copper Creek","E5",5,9,"Castilleja",1.06,0.66,"Thalictrum.fendleri",0.03
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Bare.ground",0.4
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Boechera.stricta",0.01
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Campanula.petiolata",0.01
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Cymopterus.lemmonii",0.06
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Eremogone.congesta",0.15
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Erigeron.speciosus",0.07
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Frasera.speciosa",0.02
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Helianthella.quinquenerva",0.13
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Ipomopsis.aggregata",0.03
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Maianthemum.stellatum",0.04
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Mertensia.brevistyla",0.02
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Poa.pratensis",0.04
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Taraxacum.officinale",0.12
2024,"7/18","Copper Creek","E5C",5,10,"Control",1.12,0.72,"Thalictrum.fendleri",0.02
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Bare.ground",0.35
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Achnatherum.sp.",0.01
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Anemone.multifida",0.03
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Boechera.stricta",0.02
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Campanula.petiolata",0.01
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Castilleja.septentrionalis",0.06
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Eremogone.congesta",0.14
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Frasera.speciosa",0.01
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Galium.boreale",0.03
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Ipomopsis.aggregata",0.02
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Maianthemum.stellatum",0.03
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Mertensia.brevistyla",0.02
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Poa.pratensis",0.03
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Polygonum.sp.",0.01
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Potentilla.pulcherrima",0.05
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Sedum.lanceolatum",0.01
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Solidago.multiradiata",0.07
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Taraxacum.officinale",0.04
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Thalictrum.fendleri",0.22
2024,"7/18","Copper Creek","E6",6,11,"Castilleja",1.2,0.85,"Viola.adunca",0.04
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Bare.ground",0.2
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Boechera.stricta",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Carex.sp...obtusata..geyeri.",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Chenopodium.atrovirens",0.005
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Cymopterus.lemmonii",0.08
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Elymus.lanceolatus",0.04
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Eremogone.congesta",0.15
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Eriogonum.umbellatum.majus",0.01
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Frasera.speciosa",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Galium.boreale",0.09
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Ipomopsis.aggregata",0.06
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Lathyrus.lanszwertii",0.01
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Lomatium.triternatum",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Maianthemum.stellatum",0.04
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Poa.pratensis",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Polygonum.sp.",0.01
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Populus.balsamifera",0.3
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Potentilla.pulcherrima",0.02
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Solidago.multiradiata",0.05
2024,"7/18","Copper Creek","E6C",6,12,"Control",1.235,1.035,"Thalictrum.fendleri",0.07
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Bare.ground",0.3
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Agoseris.sp.",0.01
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Campanula.petiolata",0.03
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Castilleja.septentrionalis",0.06
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Eremogone.congesta",0.13
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Erigeron.speciosus",0.09
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Frasera.speciosa",0.03
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Galium.boreale",0.05
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Ipomopsis.aggregata",0.11
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Lathyrus.lanszwertii",0.03
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Mertensia.brevistyla",0.02
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Poa.pratensis",0.01
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Polygonum.sp.",0.005
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Taraxacum.officinale",0.06
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Thalictrum.fendleri",0.15
2024,"7/18","Copper Creek","E7",7,13,"Castilleja",1.115,0.815,"Vicia.americana",0.03
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Bare.ground",0.25
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Achillea.millefolium",0.005
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Campanula.petiolata",0.05
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Cymopterus.lemmonii",0.005
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Erigeron.speciosus",0.08
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Eriogonum.umbellatum.majus",0.11
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Galium.boreale",0.02
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Ipomopsis.aggregata",0.005
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Poa.pratensis",0.02
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Populus.balsamifera",0.2
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Potentilla.pulcherrima",0.01
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Taraxacum.officinale",0.1
2024,"7/18","Copper Creek","E7C",7,14,"Control",1.015,0.765,"Thalictrum.fendleri",0.16
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Bare.ground",0.2
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Boechera.stricta",0.01
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Campanula.petiolata",0.03
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Carex.sp...obtusata..geyeri.",0.04
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Castilleja.septentrionalis",0.06
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Cymopterus.lemmonii",0.02
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Eremogone.congesta",0.03
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Fragaria.virginiana",0.01
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Frasera.speciosa",0.15
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Galium.boreale",0.04
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Lathyrus.lanszwertii",0.05
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Lomatium.triternatum",0.04
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Maianthemum.stellatum",0.15
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Mertensia.brevistyla",0.01
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Moehringia.sp.",0.02
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Poa.pratensis",0.01
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Potentilla.pulcherrima",0.03
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Taraxacum.officinale",0.02
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Thalictrum.fendleri",0.18
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Vicia.americana",0.01
2024,"7/18","Copper Creek","E8",8,15,"Castilleja",1.15,0.95,"Viola.adunca",0.04
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Bare.ground",0.2
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Androsace.septentrionales",0.03
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Boechera.stricta",0.01
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Campanula.petiolata",0.02
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Carex.sp...obtusata..geyeri.",0.04
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Eremogone.congesta",0.06
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Erigeron.speciosus",0.01
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Galium.boreale",0.14
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Maianthemum.stellatum",0.09
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Mertensia.brevistyla",0.01
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Poa.pratensis",0.01
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Potentilla.pulcherrima",0.22
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Solidago.multiradiata",0.02
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Taraxacum.officinale",0.02
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Thalictrum.fendleri",0.11
2024,"7/18","Copper Creek","E8C",8,16,"Control",1,0.8,"Viola.adunca",0.01
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Bare.ground",0.4
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Agoseris.sp.",0.01
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Boechera.stricta",0.01
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Campanula.petiolata",0.04
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Carex.sp...obtusata..geyeri.",0.02
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Castilleja.septentrionalis",0.03
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Eremogone.congesta",0.07
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Erigeron.speciosus",0.02
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Fragaria.virginiana",0.01
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Frasera.speciosa",0.02
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Galium.boreale",0.07
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Lathyrus.lanszwertii",0.02
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Maianthemum.stellatum",0.11
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Poa.pratensis",0.06
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Solidago.multiradiata",0.02
2024,"7/22","Copper Creek","E9",9,17,"Castilleja",1,0.6,"Taraxacum.officinale",0.09
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Bare.ground",0.45
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Boechera.stricta",0.005
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Campanula.petiolata",0.02
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Cymopterus.lemmonii",0.09
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Eremogone.congesta",0.05
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Eriogonum.umbellatum.majus",0.06
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Galium.boreale",0.02
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Ipomopsis.aggregata",0.12
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Maianthemum.stellatum",0.07
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Poa.pratensis",0.04
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Potentilla.pulcherrima",0.03
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Sedum.lanceolatum",0.04
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Solidago.multiradiata",0.03
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Taraxacum.officinale",0.05
2024,"7/22","Copper Creek","E9C",9,18,"Control",1.095,0.645,"Thalictrum.fendleri",0.02
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Bare.ground",0.3
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Campanula.petiolata",0.05
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Carex.sp...obtusata..geyeri.",0.08
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Castilleja.septentrionalis",0.09
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Eremogone.congesta",0.05
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Erigeron.speciosus",0.05
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Eriogonum.umbellatum.majus",0.13
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Frasera.speciosa",0.02
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Lathyrus.lanszwertii",0.13
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Maianthemum.stellatum",0.02
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Mertensia.brevistyla",0.01
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Poa.pratensis",0.07
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Taraxacum.officinale",0.01
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Thalictrum.fendleri",0.05
2024,"7/22","Copper Creek","E10",10,19,"Castilleja",1.07,0.77,"Viola.adunca",0.01
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Bare.ground",0.41
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Campanula.petiolata",0.03
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Cymopterus.lemmonii",0.03
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Eremogone.congesta",0.05
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Erigeron.speciosus",0.04
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Eriogonum.umbellatum.majus",0.02
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Frasera.speciosa",0.02
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Ipomopsis.aggregata",0.04
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Lathyrus.lanszwertii",0.03
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Maianthemum.stellatum",0.03
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Poa.pratensis",0.07
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Populus.balsamifera",0.08
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Sedum.lanceolatum",0.03
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Solidago.multiradiata",0.08
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Taraxacum.officinale",0.02
2024,"7/22","Copper Creek","E10C",10,20,"Control",1,0.59,"Thalictrum.fendleri",0.02
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Bare.ground",0.35
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Campanula.petiolata",0.05
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Carex.sp...obtusata..geyeri.",0.06
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Castilleja.septentrionalis",0.08
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Eremogone.congesta",0.09
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Erigeron.speciosus",0.03
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Helianthella.quinquenerva",0.02
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Ipomopsis.aggregata",0.1
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Maianthemum.stellatum",0.04
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Mertensia.brevistyla",0.01
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Poa.pratensis",0.13
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Solidago.multiradiata",0.02
2024,"7/22","Copper Creek","E11",11,21,"Castilleja",1.04,0.69,"Taraxacum.officinale",0.06
2024,"7/22","Copper Creek","E11C",11,22,"Control",1.01,0.41,"Bare.ground",0.6
2024,"7/22","Copper Creek","E11C",11,22,"Control",1.01,0.41,"Achillea.millefolium",0.09
2024,"7/22","Copper Creek","E11C",11,22,"Control",1.01,0.41,"Anemone.multifida",0.05
2024,"7/22","Copper Creek","E11C",11,22,"Control",1.01,0.41,"Campanula.petiolata",0.03
2024,"7/22","Copper Creek","E11C",11,22,"Control",1.01,0.41,"Eremogone.congesta",0.02
