year,date,site,pair,plot,castilleja,total.cover,plant.cover,species,cover,functional.group,life.history,Family
2024,7/8/2024,Deer Creek 1,54,28,Control,1.16,0.61,Erigeron.speciosus,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,54,28,Control,1.16,0.61,Festuca.thurberi,0.1,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,54,28,Control,1.16,0.61,Poa.glauca,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,54,28,Control,1.16,0.61,Polygonum.douglasii,0.01,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,54,28,Control,1.16,0.61,Rosa.woodsii,0.01,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Bare.ground,0.35,,,
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Amelanchier.alnifolia,0.05,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Artemisia.tridentada,0.1,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Berberis.repens,0.25,shrub,perennial,Berberidaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Castilleja.linariifolia,0.01,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Elymus.elymoides,0.01,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Eremogone.congesta,0.08,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Eriogonum.umbellatum.aureum,0.12,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Festuca.thurberi,0.1,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Poa.glauca,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Polygonum.douglasii,0.01,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,55,29,Castilleja,1.16,0.81,Senecio.integerrimus,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Bare.ground,0.2,,,
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Amelanchier.alnifolia,0.3,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Elymus.elymoides,0.04,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Eremogone.congesta,0.07,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Eriogonum.umbellatum.aureum,0.2,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Poa.fendleriana,0.02,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Polygonum.douglasii,0.005,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,55,30,Control,1.105,0.905,Rosa.woodsii,0.04,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Bare.ground,0.7,,,
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Antennaria.parvifolia,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Artemisia.tridentada,0.04,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Castilleja.linariifolia,0.05,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Eriogonum.umbellatum.aureum,0.04,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Eriogonum.umbellatum.majus,0.04,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Heterotheca.villosa,0.03,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Mertensia.brevistyla,0.005,forb,perennial,Boraginaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Poa.fendleriana,0.01,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Poa.glauca,0.005,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,56,31,Castilleja,1.07,0.37,Potentilla.hippiana,0.04,forb,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Bare.ground,0.45,,,
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Amelanchier.alnifolia,0.02,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Berberis.repens,0.03,shrub,perennial,Berberidaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Carex.geyeri,0.01,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Elymus.elymoides,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Eriogonum.umbellatum.aureum,0.3,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Festuca.thurberi,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Poa.glauca,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Polygonum.douglasii,0.005,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,56,32,Control,1,0.55,Potentilla.hippiana,0.05,forb,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Bare.ground,0.4,,,
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Castilleja.linariifolia,0.07,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Delphinum.nuttalliianum,0.01,forb,perennial,Ranunculaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Eremogone.congesta,0.2,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Erigeron.speciosus,0.1,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Eriogonum.umbellatum.aureum,0.12,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Festuca.thurberi,0.04,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Heterotheca.villosa,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,33,Castilleja,1.29,0.89,Poa.glauca,0.1,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Bare.ground,0.4,,,
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Antennaria.parvifolia,0.01,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Berberis.repens,0.01,shrub,perennial,Berberidaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Delphinum.nuttalliianum,0.005,forb,perennial,Ranunculaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Eremogone.congesta,0.07,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Erigeron.flagellaris,0.01,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Eriogonum.umbellatum.aureum,0.03,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Eriogonum.umbellatum.majus,0.2,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Poa.glauca,0.07,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Polygonum.douglasii,0.005,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Senecio.integerrimus,0.04,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,57,34,Control,1.13,0.73,Symphoricarpos.rotundifolius,0.05,shrub,perennial,Caprifoliaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Bare.ground,0.65,,,
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Amelanchier.alnifolia,0.02,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Carex.geyeri,0.05,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Castilleja.linariifolia,0.15,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Delphinum.nuttalliianum,0.005,forb,perennial,Ranunculaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Eriogonum.umbellatum.aureum,0.02,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Festuca.thurberi,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Lathyrus.lanszwertii,0.02,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Mertensia.brevistyla,0.01,forb,perennial,Boraginaceae
2024,7/8/2024,Deer Creek 1,58,35,Castilleja,1,0.35,Polygonum.douglasii,0.005,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Bare.ground,0.5,,,
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Artemisia.tridentada,0.1,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Eriogonum.umbellatum.majus,0.3,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Lomatium.dissectum,0.08,forb,perennial,Apiaceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Lupinus.polyphyllus,0.01,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Poa.glauca,0.05,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,58,36,Control,1.095,0.595,Senecio.integerrimus,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Bare.ground,0.1,,,
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Artemisia.tridentada,0.55,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Carex.geyeri,0.02,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Castilleja.linariifolia,0.07,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Eremogone.congesta,0.12,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Eriogonum.umbellatum.majus,0.12,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Festuca.thurberi,0.12,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Lomatium.dissectum,0.15,forb,perennial,Apiaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Paxistima.myrsinites,0.2,shrub,perennial,Celastraceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Senecio.integerrimus,0.05,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Symphoricarpos.rotundifolius,0.15,shrub,perennial,Caprifoliaceae
2024,7/8/2024,Deer Creek 1,59,37,Castilleja,1.665,1.565,Viola.praemorsa,0.01,forb,perennial,Violaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Bare.ground,0.55,,,
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Carex.geyeri,0.1,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Elymus.elymoides,0.05,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Eremogone.congesta,0.02,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Eriogonum.umbellatum.majus,0.04,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Lathyrus.lanszwertii,0.04,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Lomatium.dissectum,0.05,forb,perennial,Apiaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Poa.fendleriana,0.05,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,59,38,Control,1.115,0.565,Poa.glauca,0.01,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Bare.ground,0.55,,,
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Achratherum.lettermanii,0.02,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Berberis.repens,0.02,shrub,perennial,Berberidaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Carex.geyeri,0.04,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Castilleja.linariifolia,0.03,hemiparasite,perennial,Orobanchaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Erigeron.flagellaris,0.02,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Eriogonum.umbellatum.aureum,0.22,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Galium.bifolium,0.005,forb,annual,Rubiaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Gayophytum.diffusum,0.015,forb,annual,Onagraceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Heterotheca.villosa,0.1,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Hydrophyllum.capitatum,0.01,forb,perennial,Boraginaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Lathyrus.lanszwertii,0.02,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Lomatium.dissectum,0.02,forb,perennial,Apiaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Polygonum.douglasii,0.005,forb,annual,Polygonaceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Senecio.integerrimus,0.07,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,60,39,Castilleja,1.205,0.655,Taraxacum.officinale,0.01,forb,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Bare.ground,0.5,,,
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Amelanchier.alnifolia,0.15,shrub,perennial,Rosaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Artemisia.tridentada,0.18,shrub,perennial,Asteraceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Carex.geyeri,0.03,sedge,perennial,Cyperaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Eriogonum.umbellatum.majus,0.01,forb,perennial,Polygonaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Festuca.rubra,0.01,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Festuca.thurberi,0.03,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Hydrophyllum.capitatum,0.005,forb,perennial,Boraginaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Lathyrus.lanszwertii,0.06,legume,perennial,Fabaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Poa.fendleriana,0.04,grass,perennial,Poaceae
2024,7/8/2024,Deer Creek 1,60,40,Control,1.1,0.6,Senecio.integerrimus,0.04,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Bare.ground,0.15,,,
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Achratherum.lettermanii,0.03,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Artemisia.tridentada,0.45,shrub,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Calochortus.gunnisonii,0.01,forb,perennial,Liliaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Carex.geyeri,0.05,sedge,perennial,Cyperaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Castilleja.linariifolia,0.1,hemiparasite,perennial,Orobanchaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Eriogonum.umbellatum.majus,0.08,forb,perennial,Polygonaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Festuca.thurberi,0.08,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Lathyrus.lanszwertii,0.1,legume,perennial,Fabaceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Paxistima.myrsinites,0.03,shrub,perennial,Celastraceae
2024,7/9/2023,Deer Creek 2,61,41,Castilleja,1.15,1,Senecio.integerrimus,0.03,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Bare.ground,0.15,,,
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Achratherum.lettermanii,0.03,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Antennaria.parvifolia,0.12,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Artemisia.tridentada,0.5,shrub,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Carex.geyeri,0.32,sedge,perennial,Cyperaceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Festuca.thurberi,0.06,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2024,7/9/2023,Deer Creek 2,61,42,Control,1.36,1.21,Paxistima.myrsinites,0.15,shrub,perennial,Celastraceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Bare.ground,0.65,,,
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Achratherum.lettermanii,0.02,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Antennaria.parvifolia,0.12,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Artemisia.tridentada,0.02,shrub,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Carex.geyeri,0.07,sedge,perennial,Cyperaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Castilleja.linariifolia,0.01,hemiparasite,perennial,Orobanchaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Delphinum.nuttalliianum,0.01,forb,perennial,Ranunculaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Eremogone.congesta,0.07,forb,perennial,Caryophyllaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Erigeron.flagellaris,0.01,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Eriogonum.umbellatum.majus,0.04,forb,perennial,Polygonaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Festuca.thurberi,0.01,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Lathyrus.lanszwertii,0.02,legume,perennial,Fabaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Paxistima.myrsinites,0.03,shrub,perennial,Celastraceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Poa.glauca,0.005,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Polygonum.douglasii,0.01,forb,annual,Polygonaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Potentilla.hippiana,0.05,forb,perennial,Rosaceae
2024,7/9/2023,Deer Creek 2,62,43,Castilleja,1.185,0.535,Senecio.integerrimus,0.04,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Bare.ground,0.4,,,
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Achratherum.lettermanii,0.03,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Antennaria.parvifolia,0.12,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Artemisia.tridentada,0.15,shrub,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Calochortus.gunnisonii,0.01,forb,perennial,Liliaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Carex.geyeri,0.3,sedge,perennial,Cyperaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Delphinum.nuttalliianum,0.005,forb,perennial,Ranunculaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Eremogone.congesta,0.02,forb,perennial,Caryophyllaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Festuca.thurberi,0.08,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Lathyrus.lanszwertii,0.2,legume,perennial,Fabaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Mertensia.brevistyla,0.01,forb,perennial,Boraginaceae
2024,7/9/2023,Deer Creek 2,62,44,Control,1.625,1.225,Symphoricarpos.rotundifolius,0.3,shrub,perennial,Caprifoliaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Bare.ground,0.5,,,
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Amelanchier.alnifolia,0.15,shrub,perennial,Rosaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Berberis.repens,0.04,shrub,perennial,Berberidaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Carex.geyeri,0.05,sedge,perennial,Cyperaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Castilleja.linariifolia,0.07,hemiparasite,perennial,Orobanchaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Delphinum.nuttalliianum,0.005,forb,perennial,Ranunculaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Eremogone.congesta,0.2,forb,perennial,Caryophyllaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Festuca.thurberi,0.04,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Lathyrus.lanszwertii,0.01,legume,perennial,Fabaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Mertensia.brevistyla,0.01,forb,perennial,Boraginaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Poa.glauca,0.02,grass,perennial,Poaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Polygonum.douglasii,0.01,forb,annual,Polygonaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Rosa.woodsii,0.02,shrub,perennial,Rosaceae
2024,7/9/2023,Deer Creek 2,63,45,Castilleja,1.18,0.68,Senecio.integerrimus,0.05,forb,perennial,Asteraceae
2024,7/9/2023,Deer Creek 2,63,46,Control,1.25,0.65,Bare.ground,0.6,,,
2024,7/9/2023,Deer Creek 2,63,46,Control,1.25,0.65,Amelanchier.alnifolia,0.2,shrub,perennial,Rosaceae
