year,date,site,pair,plot,castilleja,total.cover,plant.cover,species,cover,functional.group,life.history,family
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Androsace.septentrionales,0.005,forb,annual,Primulaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Campanula.petiolata,0.005,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Chenopodium.atrovirens,0.01,forb,annual,Amaranthaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Eremogone.congesta,0.09,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Fragaria.virginiana,0.03,forb,perennial,Rosaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Helianthella.quinquenerva,0.12,forb,perennial,Asteraceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Ipomopsis.aggregata,0.01,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Maianthemum.stellatum,0.08,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Poa.alpina,0.03,grass,perennial,Poaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Poa.pratensis,0.09,grass,perennial,Poaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Polygonum.sp.,0.005,forb,annual,Polygonaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Potentilla.pulcherrima,0.01,forb,perennial,Rosaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Solidago.multiradiata,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Thalictrum.fendleri,0.03,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,1,2,Control,1.005,0.605,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Bare.ground,0.3,,,
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Anemone.multifida,0.26,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Campanula.petiolata,0.02,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Castilleja.septentrionalis,0.09,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Eremogone.congesta,0.09,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Galium.boreale,0.02,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Helianthella.quinquenerva,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Lathyrus.lanszwertii,0.006,legume,perennial,Fabaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Maianthemum.stellatum,0.02,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Mertensia.brevistyla,0.02,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Poa.pratensis,0.07,grass,perennial,Poaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Solidago.multiradiata,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Taraxacum.officinale,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Thalictrum.fendleri,0.06,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,2,3,Castilleja,1.046,0.746,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Bare.ground,0.4,,,
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Anemone.multifida,0.11,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Boechera.stricta,0.03,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Campanula.petiolata,0.01,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Carex.geyeri,0.03,sedge,perennial,Cyperaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Cymopterus.lemmonii,0.03,forb,perennial,Apiaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Eremogone.congesta,0.11,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Erigeron.speciosus,0.03,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Helianthella.quinquenerva,0.06,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Maianthemum.stellatum,0.03,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Mertensia.brevistyla,0.03,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Poa.pratensis,0.05,grass,perennial,Poaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Potentilla.pulcherrima,0.03,forb,perennial,Rosaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Sedum.lanceolatum,0.01,forb,perennial,Crassulaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Thalictrum.fendleri,0.02,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,2,4,Control,1.04,0.64,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Bare.ground,0.35,,,
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Achillea.millefolium,0.01,forb,perennial,Asteraceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Astragalus.alpinus,0.02,legume,perennial,Fabaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Boechera.stricta,0.005,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Campanula.petiolata,0.07,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Castilleja.septentrionalis,0.02,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Cymopterus.lemmonii,0.005,forb,perennial,Apiaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Eremogone.congesta,0.06,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Ipomopsis.aggregata,0.08,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Mertensia.brevistyla,0.02,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Poa.pratensis,0.06,grass,perennial,Poaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Polygonum.sp.,0.005,forb,annual,Polygonaceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Taraxacum.officinale,0.15,forb,perennial,Asteraceae
2024,7/18,Copper Creek,3,5,Castilleja,1.055,0.705,Thalictrum.fendleri,0.18,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Bare.ground,0.55,,,
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Anemone.multifida,0.14,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Astragalus.alpinus,0.05,legume,perennial,Fabaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Campanula.petiolata,0.02,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Chenopodium.atrovirens,0.005,forb,annual,Amaranthaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Cymopterus.lemmonii,0.03,forb,perennial,Apiaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Eremogone.congesta,0.07,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Ipomopsis.aggregata,0.05,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Mertensia.brevistyla,0.03,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Poa.pratensis,0.08,grass,perennial,Poaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Potentilla.pulcherrima,0.03,forb,perennial,Rosaceae
2024,7/18,Copper Creek,3,6,Control,1.195,0.645,Taraxacum.officinale,0.14,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Bare.ground,0.45,,,
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Anemone.multifida,0.01,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Astragalus.alpinus,0.07,legume,perennial,Fabaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Boechera.stricta,0.02,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Campanula.petiolata,0.07,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Castilleja.septentrionalis,0.06,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Eremogone.congesta,0.15,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Erigeron.speciosus,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Frasera.speciosa,0.02,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Helianthella.quinquenerva,0.03,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Mertensia.brevistyla,0.03,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Poa.alpina,0.02,grass,perennial,Poaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Poa.pratensis,0.08,grass,perennial,Poaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Polygonum.sp.,0.005,forb,annual,Polygonaceae
2024,7/18,Copper Creek,4,7,Castilleja,1.105,0.655,Taraxacum.officinale,0.07,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Bare.ground,0.5,,,
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Boechera.stricta,0.04,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Campanula.petiolata,0.03,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Eremogone.congesta,0.14,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Erigeron.speciosus,0.05,forb,perennial,Asteraceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Maianthemum.stellatum,0.03,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Poa.pratensis,0.15,grass,perennial,Poaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Polygonum.sp.,0.02,forb,annual,Polygonaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Potentilla.pulcherrima,0.01,forb,perennial,Rosaceae
2024,7/18,Copper Creek,4,8,Control,1.01,0.51,Taraxacum.officinale,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Bare.ground,0.4,,,
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Castilleja.septentrionalis,0.03,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Cymopterus.lemmonii,0.04,forb,perennial,Apiaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Eremogone.congesta,0.13,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Erigeron.speciosus,0.06,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Eriogonum.umbellatum.majus,0.03,forb,perennial,Polygonaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Frasera.speciosa,0.01,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Helianthella.quinquenerva,0.08,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Ipomopsis.aggregata,0.05,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Lathyrus.lanszwertii,0.01,legume,perennial,Fabaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Maianthemum.stellatum,0.03,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Mertensia.brevistyla,0.03,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Poa.pratensis,0.03,grass,perennial,Poaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Potentilla.pulcherrima,0.04,forb,perennial,Rosaceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Taraxacum.officinale,0.05,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,9,Castilleja,1.06,0.66,Thalictrum.fendleri,0.03,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Bare.ground,0.4,,,
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Campanula.petiolata,0.01,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Cymopterus.lemmonii,0.06,forb,perennial,Apiaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Eremogone.congesta,0.15,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Erigeron.speciosus,0.07,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Frasera.speciosa,0.02,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Helianthella.quinquenerva,0.13,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Ipomopsis.aggregata,0.03,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Maianthemum.stellatum,0.04,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Mertensia.brevistyla,0.02,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Poa.pratensis,0.04,grass,perennial,Poaceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Taraxacum.officinale,0.12,forb,perennial,Asteraceae
2024,7/18,Copper Creek,5,10,Control,1.12,0.72,Thalictrum.fendleri,0.02,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Bare.ground,0.35,,,
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Achnatherum.nelsonii,0.01,grass,perennial,Poaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Anemone.multifida,0.03,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Boechera.stricta,0.02,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Campanula.petiolata,0.01,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Castilleja.septentrionalis,0.06,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Eremogone.congesta,0.14,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Frasera.speciosa,0.01,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Galium.boreale,0.03,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Ipomopsis.aggregata,0.02,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Maianthemum.stellatum,0.03,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Mertensia.brevistyla,0.02,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Poa.pratensis,0.03,grass,perennial,Poaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Polygonum.sp.,0.01,forb,annual,Polygonaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Potentilla.pulcherrima,0.05,forb,perennial,Rosaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Sedum.lanceolatum,0.01,forb,perennial,Crassulaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Solidago.multiradiata,0.07,forb,perennial,Asteraceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Thalictrum.fendleri,0.22,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,6,11,Castilleja,1.2,0.85,Viola.adunca,0.04,forb,perennial,Violaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Bare.ground,0.2,,,
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Boechera.stricta,0.02,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Carex.geyeri,0.02,sedge,perennial,Cyperaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Chenopodium.atrovirens,0.005,forb,annual,Amaranthaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Cymopterus.lemmonii,0.08,forb,perennial,Apiaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Elymus.lanceolatus,0.04,grass,perennial,Poaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Eremogone.congesta,0.15,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Eriogonum.umbellatum.majus,0.01,forb,perennial,Polygonaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Frasera.speciosa,0.02,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Galium.boreale,0.09,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Ipomopsis.aggregata,0.06,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Lathyrus.lanszwertii,0.01,legume,perennial,Fabaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Lomatium.triternatum,0.02,forb,perennial,Apiaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Maianthemum.stellatum,0.04,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Poa.pratensis,0.02,grass,perennial,Poaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Polygonum.sp.,0.01,forb,annual,Polygonaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Populus.balsamifera,0.3,shrub,perennial,Salicaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Potentilla.pulcherrima,0.02,forb,perennial,Rosaceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Solidago.multiradiata,0.05,forb,perennial,Asteraceae
2024,7/18,Copper Creek,6,12,Control,1.235,1.035,Thalictrum.fendleri,0.07,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Bare.ground,0.3,,,
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Campanula.petiolata,0.03,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Castilleja.septentrionalis,0.06,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Eremogone.congesta,0.13,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Erigeron.speciosus,0.09,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Frasera.speciosa,0.03,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Galium.boreale,0.05,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Ipomopsis.aggregata,0.11,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Mertensia.brevistyla,0.02,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Poa.pratensis,0.01,grass,perennial,Poaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Polygonum.sp.,0.005,forb,annual,Polygonaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Taraxacum.officinale,0.06,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Thalictrum.fendleri,0.15,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,7,13,Castilleja,1.115,0.815,Vicia.americana,0.03,legume,perennial,Fabaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Bare.ground,0.25,,,
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Achillea.millefolium,0.005,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Campanula.petiolata,0.05,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Cymopterus.lemmonii,0.005,forb,perennial,Apiaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Erigeron.speciosus,0.08,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Eriogonum.umbellatum.majus,0.11,forb,perennial,Polygonaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Galium.boreale,0.02,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Ipomopsis.aggregata,0.005,forb,perennial,Polemoniaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Poa.pratensis,0.02,grass,perennial,Poaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Populus.balsamifera,0.2,shrub,perennial,Salicaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Potentilla.pulcherrima,0.01,forb,perennial,Rosaceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Taraxacum.officinale,0.1,forb,perennial,Asteraceae
2024,7/18,Copper Creek,7,14,Control,1.015,0.765,Thalictrum.fendleri,0.16,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Bare.ground,0.2,,,
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Campanula.petiolata,0.03,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Carex.geyeri,0.04,sedge,perennial,Cyperaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Castilleja.septentrionalis,0.06,hemiparasite,perennial,Orobanchaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Cymopterus.lemmonii,0.02,forb,perennial,Apiaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Eremogone.congesta,0.03,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Fragaria.virginiana,0.01,forb,perennial,Rosaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Frasera.speciosa,0.15,forb,perennial,Gentianaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Galium.boreale,0.04,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Lathyrus.lanszwertii,0.05,legume,perennial,Fabaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Lomatium.triternatum,0.04,forb,perennial,Apiaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Maianthemum.stellatum,0.15,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Mertensia.brevistyla,0.01,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Moehringia.sp.,0.02,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Poa.pratensis,0.01,grass,perennial,Poaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Potentilla.pulcherrima,0.03,forb,perennial,Rosaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Taraxacum.officinale,0.02,forb,perennial,Asteraceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Thalictrum.fendleri,0.18,forb,perennial,Ranunculaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Vicia.americana,0.01,legume,perennial,Fabaceae
2024,7/18,Copper Creek,8,15,Castilleja,1.15,0.95,Viola.adunca,0.04,forb,perennial,Violaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Bare.ground,0.2,,,
2024,7/18,Copper Creek,8,16,Control,1,0.8,Androsace.septentrionales,0.03,forb,annual,Primulaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Campanula.petiolata,0.02,forb,perennial,Campanulaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Carex.geyeri,0.04,sedge,perennial,Cyperaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Eremogone.congesta,0.06,forb,perennial,Caryophyllaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Erigeron.speciosus,0.01,forb,perennial,Asteraceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Galium.boreale,0.14,forb,perennial,Rubiaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Maianthemum.stellatum,0.09,forb,perennial,Asparagaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Mertensia.brevistyla,0.01,forb,perennial,Boraginaceae
2024,7/18,Copper Creek,8,16,Control,1,0.8,Poa.pratensis,0.01,grass,perennial,Poaceae
