"Year","Date","Site","Field.Plot","Pair","Plot","Treatment","Agastache.urticifolia","Amelanchier.alnifolia","Arctostaphylos.uva.ursi","Artemisia.tridentada","Berberis.repens","Boechera.stricta","Bromus.inermis","Calochortus.gunnisonii","Carex.sp.","Castilleja.linariifolia","Collomia.linearis","Crepis.sp.","Delphinum.nuttalliianum","Elymus.elymoides","Elymus.glaucus","Eremogone.congesta","Erigeron.speciosus","Erigeron.sp.","Eriogonum.umbellatum","Festuca.thurberi","Galium.bifolium","Gayophytum.sp.","Heliomerus.multiflora","Achnatherum.sp.","Heterotheca.sp.","Ipomopsis.aggregatta","Juniperus.communis","Koeleria.macrantha","Lathyrus.lanszwertii","Linum.lewisii","Lomatium.dissectum","Lupinus.sp.","Poa.pratensis","Poa.sp.","Populus.tremuloides","Potentilla.hippiana","Rosa.blanda","Senecio.integerrimus","Symphoricarpos.rotundifolius","Vicia.americana","Viola.praemorsa","Wyethia.amplexicaulis","Antennaria.parvifolia","Artemisia.dracunculus","Bromus.frondosus","Campanula.petiolata","Chenopodium.atrovirens","Dactylus.glomeratus","Elymus.trachycaulus","Erigeron.flagellaris","Eriogonum.umbellatum.aureum","Eriogonum.umbellatum.majus","Festuca.rubra","Galium.boreale","Helianthella.quinquenervis","Hydrophyllum.capitatum","Mertensia.brevistyla","Paxistima.myrsinites","Phacelia.sp.","Poa.fendleriana","Polygonum.sp.","Potentilla.pulcherrima","Rosa.woodsii","Sedum.lanceolatum","Senecio.pudicus","Taraxacum.officinale","Thalictrum.fendleri","Viola.adunca"
2024,"7/9/24","Deer Creek 2","B9C",69,138,"Control",NA,0,NA,1,0,0,NA,0,1,0,0,0,0,1,NA,1,0,NA,NA,2,0,0,0,0,0,0,NA,0,5,0,0,0,0,NA,0,0,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0
2024,"7/9/24","Deer Creek 2","B10",70,139,"Castilleja",NA,0,NA,0,1,0,NA,0,0,1,0,0,1,0,NA,1,0,NA,NA,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0
2024,"7/9/24","Deer Creek 2","B10C",70,140,"Control",NA,0,NA,1,0,0,NA,0,5,0,0,0,0,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
2024,"7/12/24","Deer Creek 2","B11",71,141,"Castilleja",NA,0,NA,2,0,0,NA,0,2,2,0,0,4,1,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B11C",71,142,"Control",NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,1,0,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B12",72,143,"Castilleja",NA,5,NA,1,0,1,NA,0,1,2,0,0,0,0,NA,2,0,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,3
2024,"7/12/24","Deer Creek 2","B12C",72,144,"Control",NA,0,NA,0,0,0,NA,0,1,0,0,0,0,1,NA,3,1,NA,NA,1,0,0,0,0,0,0,NA,0,4,0,0,0,0,NA,0,1,NA,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2024,"7/12/24","Deer Creek 2","B13",73,145,"Castilleja",NA,2,NA,0,0,0,NA,0,1,1,0,0,4,2,NA,4,0,NA,NA,1,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B13C",73,146,"Control",NA,1,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,3,1,NA,NA,1,0,0,0,0,0,0,NA,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B14",74,147,"Castilleja",NA,0,NA,0,0,0,NA,2,2,2,0,0,2,1,NA,7,0,NA,NA,2,0,0,0,0,0,0,NA,4,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,"7/12/24","Deer Creek 2","B14C",74,148,"Control",NA,0,NA,0,0,0,NA,0,2,0,0,0,0,1,NA,2,1,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B15",75,149,"Castilleja",NA,0,NA,1,0,1,NA,0,2,1,0,0,1,0,NA,0,3,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B15C",75,150,"Control",NA,0,NA,1,0,0,NA,0,0,0,0,0,2,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,11,0,2,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B16",76,151,"Castilleja",NA,3,NA,0,0,1,NA,0,2,3,0,0,1,0,NA,4,0,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,NA,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,3,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B16C",76,152,"Control",NA,2,NA,0,0,1,NA,0,0,0,0,0,0,0,NA,1,1,NA,NA,3,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B17",77,153,"Castilleja",NA,2,NA,0,3,0,NA,0,4,1,0,0,0,1,NA,4,0,NA,NA,2,0,0,0,0,0,0,NA,0,5,0,0,0,0,NA,0,1,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,1,0,0,0,1,0
2024,"7/12/24","Deer Creek 2","B17C",77,154,"Control",NA,2,NA,2,4,0,NA,3,3,0,0,0,0,0,NA,2,0,NA,NA,1,0,0,0,0,0,0,NA,0,4,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B18",78,155,"Castilleja",NA,3,NA,2,3,0,NA,3,3,2,0,0,0,3,NA,1,3,NA,NA,0,0,0,0,0,0,0,NA,1,2,0,0,0,0,NA,0,1,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B18C",78,156,"Control",NA,2,NA,1,1,0,NA,0,3,0,0,0,0,0,NA,3,0,NA,NA,2,0,0,0,0,0,0,NA,0,8,0,0,0,0,NA,0,0,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B19",79,157,"Castilleja",NA,2,NA,0,6,1,NA,2,4,1,0,0,1,0,NA,2,0,NA,NA,2,0,0,0,0,0,0,NA,0,11,0,0,0,0,NA,2,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B19C",79,158,"Control",NA,1,NA,0,9,0,NA,1,1,0,0,0,1,1,NA,1,0,NA,NA,2,0,3,1,0,0,0,NA,0,4,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B20",80,159,"Castilleja",NA,0,NA,0,4,1,NA,0,3,1,0,0,1,0,NA,0,1,NA,NA,1,0,0,0,1,0,0,NA,0,9,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024,"7/12/24","Deer Creek 2","B20C",80,160,"Control",NA,0,NA,0,0,1,NA,0,2,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,2,1,0,0,NA,0,2,0,0,0,0,NA,0,0,NA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D1",81,161,"Castilleja",NA,0,NA,0,3,0,NA,0,0,1,0,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,11,0,0,0,0,NA,0,0,NA,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D1C",81,162,"Control",NA,0,NA,0,5,0,NA,0,0,0,3,0,0,0,NA,0,2,NA,NA,0,0,0,3,0,0,0,NA,0,0,0,1,0,0,NA,1,0,NA,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D2",82,163,"Castilleja",NA,0,NA,0,4,0,NA,0,0,1,2,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,0,0,1,0,0,NA,1,0,NA,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0
2024,"7/16/24","Johnson Hill","D2C",82,164,"Control",NA,0,NA,0,2,0,NA,0,0,0,5,0,0,0,NA,0,1,NA,NA,1,0,0,1,0,0,0,NA,0,1,0,3,0,0,NA,0,0,NA,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D3",83,165,"Castilleja",NA,0,NA,0,2,0,NA,0,0,1,2,0,0,0,NA,0,2,NA,NA,0,0,0,3,0,0,0,NA,0,1,0,1,0,0,NA,1,0,NA,0,0,1,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D3C",83,166,"Control",NA,0,NA,0,4,0,NA,0,0,0,3,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,1,0,0,0,0,NA,0,0,NA,0,0,0,3,0,0,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D4",84,167,"Castilleja",NA,0,NA,0,4,0,NA,0,0,1,3,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,4,0,5,0,0,NA,0,0,NA,0,0,0,5,0,0,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D4C",84,168,"Control",NA,0,NA,0,7,0,NA,0,0,0,1,0,0,0,NA,0,1,NA,NA,2,0,0,3,0,0,0,NA,0,4,0,0,0,1,NA,0,0,NA,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D5",85,169,"Castilleja",NA,0,NA,0,1,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,NA,0,0,0,5,0,0,0,NA,0,5,0,0,0,0,NA,0,0,NA,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D5C",85,170,"Control",NA,0,NA,0,2,0,NA,0,0,0,1,0,0,0,NA,0,0,NA,NA,0,0,0,4,0,0,0,NA,0,9,0,2,0,1,NA,0,0,NA,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D6",86,171,"Castilleja",NA,0,NA,0,6,0,NA,0,0,1,0,0,0,0,NA,0,0,NA,NA,0,0,0,2,0,0,0,NA,0,20,0,0,0,0,NA,0,0,NA,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D6C",86,172,"Control",NA,0,NA,0,6,0,NA,0,0,0,1,0,0,0,NA,0,0,NA,NA,0,0,0,4,0,0,0,NA,0,9,0,1,0,0,NA,0,0,NA,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D7",87,173,"Castilleja",NA,0,NA,0,1,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,NA,0,0,0,2,0,0,0,NA,0,15,0,1,0,0,NA,0,0,NA,0,0,0,1,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D7C",87,174,"Control",NA,0,NA,0,4,0,NA,0,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,4,0,2,0,0,NA,0,0,NA,0,0,0,1,0,0,4,4,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D8",88,175,"Castilleja",NA,0,NA,0,3,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,NA,0,0,0,6,0,0,0,NA,0,6,0,2,0,1,NA,0,0,NA,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D8C",88,176,"Control",NA,0,NA,0,5,0,NA,0,0,0,2,0,0,0,NA,0,0,NA,NA,1,0,0,2,0,0,0,NA,0,4,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D9",89,177,"Castilleja",NA,0,NA,0,6,0,NA,0,0,1,3,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,1,NA,0,0,0,3,0,0,NA,0,0,NA,0,0,0,3,0,0,5,3,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D9C",89,178,"Control",NA,0,NA,0,4,0,NA,0,0,0,2,0,0,0,NA,0,1,NA,NA,0,0,0,2,0,0,0,NA,0,1,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,2,4,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D10",90,179,"Castilleja",NA,0,NA,0,6,0,NA,0,0,2,3,0,0,0,NA,0,0,NA,NA,0,0,0,3,0,0,0,NA,0,0,1,0,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,"7/16/24","Johnson Hill","D10C",90,180,"Control",NA,0,NA,0,1,0,NA,0,0,0,4,0,0,0,NA,0,0,NA,NA,0,0,0,3,0,0,0,NA,0,0,0,1,0,0,NA,0,0,NA,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D11",91,181,"Castilleja",NA,0,NA,0,0,0,NA,0,0,1,6,0,1,0,NA,0,2,NA,NA,0,0,0,2,0,0,0,NA,0,2,0,1,0,1,NA,1,0,NA,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D11C",91,182,"Control",NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,2,0,0,0,NA,0,0,1,0,0,2,NA,0,0,NA,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D12",92,183,"Castilleja",NA,0,NA,0,0,0,NA,0,0,2,2,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,8,0,2,0,0,NA,1,0,NA,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024,"7/17/24","Johnson Hill","D12C",92,184,"Control",NA,0,NA,0,0,0,NA,0,0,0,2,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,3,0,2,0,2,NA,0,0,NA,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D13",93,185,"Castilleja",NA,0,NA,0,10,0,NA,0,0,2,2,0,0,0,NA,0,1,NA,NA,0,0,0,0,0,0,0,NA,0,3,0,1,0,6,NA,0,0,NA,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
2024,"7/17/24","Johnson Hill","D13C",93,186,"Control",NA,0,NA,0,10,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,3,0,5,0,4,NA,0,0,NA,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,2
2024,"7/17/24","Johnson Hill","D14",94,187,"Castilleja",NA,0,NA,0,0,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,8,0,0,0,0,NA,0,0,NA,0,0,0,5,0,0,0,5,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0
2024,"7/17/24","Johnson Hill","D14C",94,188,"Control",NA,0,NA,0,3,0,NA,0,0,0,4,0,0,0,NA,0,1,NA,NA,0,0,0,3,1,0,0,NA,0,10,0,1,0,0,NA,0,0,NA,0,0,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024,"7/17/24","Johnson Hill","D15",95,189,"Castilleja",NA,0,NA,0,5,0,NA,0,0,3,2,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,3,0,0,0,1,NA,0,0,NA,0,0,0,4,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D15C",95,190,"Control",NA,0,NA,0,16,0,NA,0,0,0,2,0,0,0,NA,0,1,NA,NA,0,0,0,3,0,0,0,NA,0,8,0,0,0,0,NA,0,0,NA,0,0,3,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D16",96,191,"Castilleja",NA,0,NA,0,4,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,8,0,1,0,3,NA,0,0,NA,0,0,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D16C",96,192,"Control",NA,0,NA,0,4,0,NA,0,0,0,1,0,0,0,NA,0,1,NA,NA,0,0,0,2,0,0,0,NA,0,7,0,1,0,4,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D17",97,193,"Castilleja",NA,0,NA,0,5,0,NA,0,0,1,0,0,0,0,NA,0,1,NA,NA,0,0,0,0,0,0,0,NA,0,10,0,2,0,3,NA,0,0,NA,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D17C",97,194,"Control",NA,0,NA,0,6,0,NA,0,0,0,1,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,0,0,1,0,5,NA,0,0,NA,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D18",98,195,"Castilleja",NA,0,NA,0,8,0,NA,0,0,1,0,0,0,0,NA,0,2,NA,NA,0,0,0,0,0,0,0,NA,0,3,0,1,0,5,NA,0,0,NA,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024,"7/17/24","Johnson Hill","D18C",98,196,"Control",NA,0,NA,0,12,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,1,0,3,0,3,NA,0,0,NA,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D19",99,197,"Castilleja",NA,0,NA,0,0,0,NA,0,0,2,0,0,0,0,NA,0,1,NA,NA,0,0,0,2,0,0,0,NA,0,3,0,2,0,3,NA,0,0,NA,0,0,3,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D19C",99,198,"Control",NA,0,NA,0,7,0,NA,0,0,0,0,0,0,0,NA,0,2,NA,NA,0,0,0,0,0,0,0,NA,0,2,0,2,0,3,NA,0,0,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"7/17/24","Johnson Hill","D20",100,199,"Castilleja",NA,0,NA,0,7,0,NA,0,3,1,0,0,0,0,NA,0,0,NA,NA,0,0,0,1,1,0,0,NA,0,1,0,1,0,2,NA,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2024,"7/17/24","Johnson Hill","D20C",100,200,"Control",NA,0,NA,0,10,0,NA,0,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0,1,0,0,0,NA,0,6,0,0,0,3,NA,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0
