year,date,site,fieldplot,pair,plot,block,collection,litter,removal,elevation,disturbance_distance,disturbance_type,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
2024,8/6/24,Emerald Lake,9B,9,18,5,Post,Mixed,R,3207.1131,4.35,Treeline,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,3,0,0.08
2024,8/6/24,Emerald Lake,9B,9,18,5,Post,Mixed,R,3207.1131,4.35,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,15,7,0,0.15
2024,8/6/24,Emerald Lake,9B,9,18,5,Post,Mixed,R,3207.1131,4.35,Treeline,,,,bare,environmental,,45,0,0,0.45
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.2,1,0,0.002
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.5,3,0,0.005
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,0.5,1,0,0.005
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Asteraceae,Agoseris,glauca,AGGL,forb,perennial,2,2,0,0.02
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,,,,rock,environmental,,2,0,0,0.02
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2.5,3,0,0.025
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,2,1,0.03
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,5,0,0.03
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,4,10,0,0.04
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,7,8,0,0.07
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,8,3,1,0.08
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,8,3,0,0.08
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,3,0,0.1
2024,8/6/24,Emerald Lake,10A,10,19,5,Post,Control,C,3207.270977,2.22,Treeline,,,,bare,environmental,,70,0,0,0.7
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,,,,litter,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,,,,rock,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,1.5,2,0,0.015
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,2,1,0,0.02
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,5,0,0.02
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,2.5,2,0,0.025
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,3,4,0,0.03
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,3,7,0,0.03
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,2,0,0.03
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,3,3,0,0.03
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,1,0,0.04
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,5,5,0,0.05
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,3,0,0.06
2024,8/6/24,Emerald Lake,10B,10,20,5,Post,Control,R,3207.806218,2.57,Treeline,,,,bare,environmental,,75,0,0,0.75
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.1,1,0,0.001
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Poaceae,Melica,spectabilis,MESP,grass,perennial,0.2,2,1,0.002
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,1,1,0.01
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,2,0,0.01
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,1,0,0.015
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,1,0,0.02
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,,,,rock,environmental,,2,0,0,0.02
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,2,0,0.04
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Poaceae,Elymus,glaucus,ELGL,grass,perennial,5,10,1,0.05
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Asteraceae,Erigeron,elatior,EREL,forb,perennial,5,9,1,0.05
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,2,1,0.08
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,2,0,0.08
2024,8/5/24,Emerald Lake,11A,,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,,,,bare,environmental,,10,0,0,0.1
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,10,3,0,0.1
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,15,3,1,0.15
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,20,10,0,0.2
2024,8/5/24,Emerald Lake,11A,11,21,3,Post,Castilleja,C,3211.664924,9.25,Creek,Grossulariaceae,Ribes,montigenum,RIMO,Shrub,perennial,25,1,0,0.25
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.1,1,0,0.001
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,0.5,5,0,0.005
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Poaceae,Elymus,glaucus,ELGL,grass,perennial,0.5,3,0,0.005
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Asteraceae,Erigeron,elatior,EREL,forb,perennial,1,2,0,0.01
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,,,,rock,environmental,,1,0,0,0.01
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Thalictraceae,Thalictrum,fendleri,THFE,forb,perennial,1,1,0,0.01
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,1.5,1,0,0.015
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,4,0,0.02
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,2,0,0.02
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,,,,litter,environmental,,2,0,0,0.02
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,2,2,0,0.02
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,10,0,0.03
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,6,0,0.04
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Grossulariaceae,Ribes,montigenum,RIMO,Shrub,perennial,5,1,0,0.05
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,2,0,0.08
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,10,5,0,0.1
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,12,6,0,0.12
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,8,0,0.15
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,,,,bare,environmental,,25,0,0,0.25
2024,8/5/24,Emerald Lake,11B,11,22,3,Post,Castilleja,R,3211.096031,5.93,Creek,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,30,2,0,0.3
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,3,0,0.01
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Gentianaceae,Gentiana,parryi,GEPA,forb,perennial,1,1,0,0.01
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,1,1,0.02
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,2,1,0,0.02
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,3,2,0,0.03
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,3,2,0,0.03
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,4,8,0,0.04
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,,,,litter,environmental,,4,0,0,0.04
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,5,4,0,0.05
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,6,2,0,0.06
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,8,3,1,0.08
2024,8/5/24,Emerald Lake,12A,11,23,3,Post,Control,C,3215.348404,6.92,Treeline,,,,bare,environmental,,10,0,0,0.1
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,4,1,0.1
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,10,7,1,0.1
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,5,0,0.15
2024,8/5/24,Emerald Lake,12A,12,23,3,Post,Control,C,3215.348404,6.92,Treeline,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,20,4,0,0.2
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Campanulaceae,Campanula,petiolata,CAPE,forb,perennial,0.5,3,0,0.005
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,3,0,0.01
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,3,6,0,0.03
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,0,0.03
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,1,0,0.03
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,5,0,0.05
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,,,,rock,environmental,,5,0,0,0.05
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Asteraceae,Erigeron,speciosus,ERSP,forb,perennial,6,3,0,0.06
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,6,0,0.1
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,10,4,0,0.1
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,20,8,0,0.2
2024,8/5/24,Emerald Lake,12B,12,24,3,Post,Control,R,3211.643745,9.6,Creek,,,,bare,environmental,,50,0,0,0.5
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Brassicaceae,Boechera,stricta,BOST,forb,biennial,0.1,2,0,0.001
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,5,0,0.01
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,1,2,0,0.01
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,1,4,0,0.01
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,,,,litter,environmental,,1,0,0,0.01
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,2,1,0,0.02
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,,,,rock,environmental,,2,0,0,0.02
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,3,1,0,0.03
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,3,8,0,0.03
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,4,6,0,0.04
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,4,0,0.05
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,2,0,0.08
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,15,8,0,0.15
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,24,10,0,0.24
2024,8/5/24,Emerald Lake,13A,13,25,1,Post,Control,R,3217.015556,4.62,Treeline,,,,bare,environmental,,45,0,0,0.45
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,0.5,3,1,0.005
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,1,0,0.005
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,2,1,0.01
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Asteraceae,Erigeron,elatior,EREL,forb,perennial,1,1,0,0.01
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1.5,1,0,0.015
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,,,,rock,environmental,,2,0,0,0.02
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,3,1,0,0.03
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,4,4,1,0.04
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,8,0,0.04
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,4,2,0,0.04
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Asteraceae,Erigeron,speciosus,ERSP,forb,perennial,5,1,0,0.05
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,4,1,0.05
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,7,1,0,0.07
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,4,1,0.15
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,15,2,0,0.15
2024,8/5/24,Emerald Lake,13B,13,26,1,Post,Control,C,3216.145001,4.11,Trail,,,,bare,environmental,,35,0,0,0.35
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Rubiaceae,Galium,bifolium,GABI,forb,perennial,0.2,1,0,0.002
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1.5,1,0,0.015
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1.5,1,0,0.015
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,1.5,4,0,0.015
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1.5,1,0,0.015
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,,,,litter,environmental,,2,0,0,0.02
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,3,0,0.02
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,2.5,1,0,0.025
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,6,7,1,0.06
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,10,4,1,0.1
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,4,0,0.15
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,Grossulariaceae,Ribes,montigenum,RIMO,Shrub,perennial,30,2,0,0.3
2024,8/8/24,Emerald Lake,14A,14,27,1,Post,Community,C,3216.19598,4.33,Treeline,,,,bare,environmental,,35,0,0,0.35
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,2,0,0.002
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Rubiaceae,Galium,bifolium,GABI,forb,perennial,0.2,2,0,0.002
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,2,0,0.005
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,15,0,0.01
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1.5,3,0,0.015
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,,,,rock,environmental,,2,0,0,0.02
