TagID,Year_t,Goodbuds_t,logvol_t,Year_t1,Survival_t1,logvol_t1
TR3,2013,0,10.14434923,2014,1,10.33829916
TR4,2013,0,10.34514618,2014,1,10.96494905
TR5,2013,0,7.521456834,2014,1,9.568019824
TR6,2013,0,8.79442251,2014,1,9.558934746
TR7,2013,0,8.234806722,2014,1,8.760808273
TR9,2013,0,8.761136532,2014,1,9.615647873
19X,2013,6,12.34662618,2014,1,12.3908037
19Y,2013,0,11.44517423,2014,1,12.16271845
27X,2013,7,12.65212069,2014,1,12.75636864
27Y,2013,0,9.419617943,2014,1,10.09815984
39X,2013,3,11.85388941,2014,1,12.06131042
39Y,2013,0,10.9634456,2014,1,11.17842299
57X,2013,0,6.483869247,2014,1,7.760348742
57Y,2013,0,7.123773866,2014,1,8.412429758
71A,2013,0,4.152884679,2014,1,5.826861113
74A,2013,0,6.209432401,2014,1,7.542700666
74B,2013,0,2.438314849,2014,1,3.341954463
83A,2013,0,4.808291532,2014,1,4.930811668
83B,2013,0,2.936489355,2014,1,3.750885779
88A,NA,NA,NA,2014,NA,5.830327321
88B,NA,NA,NA,2014,NA,0.163900633
56A,2013,0,5.863228757,2014,1,8.081072622
56B,2013,0,3.5118535,2014,1,6.194585893
78A,2013,NA,NA,2014,NA,-4.441269591
78B,2013,NA,NA,2014,NA,-2.726471124
80A,2013,NA,NA,2014,NA,-1.810180395
80B,2013,NA,NA,2014,NA,-1.473708158
80C,2013,NA,NA,2014,NA,-1.810180395
80D,2013,NA,NA,2014,NA,-2.033323944
80E,2013,NA,NA,2014,NA,NA
80F,2013,NA,NA,2014,NA,NA
80G,2013,NA,NA,2014,NA,NA
80H,2013,NA,NA,2014,NA,NA
80I,2013,NA,NA,2014,NA,NA
81A,2013,NA,NA,2014,NA,-2.033323944
81B,2013,NA,NA,2014,NA,-1.547816127
81C,2013,NA,NA,2014,NA,-2.033323944
81D,2013,NA,NA,2014,NA,-1.915540906
81E,2013,NA,NA,2014,NA,NA
81F,2013,NA,NA,2014,NA,NA
75A,2013,0,4.232927387,2014,1,7.448721545
75B,2013,0,-1.810180395,2014,0,NA
1,2014,1,11.91535294,2015,1,12.0072084
3,2014,0,8.050712762,2015,1,8.841359105
4,2014,0,11.05359669,2015,1,11.27117097
5,2014,0,9.116836642,2015,1,9.650010739
6,2014,0,9.32896466,2015,1,9.893233191
8,2014,0,9.220020878,2015,1,9.892965351
9,2014,3,11.52672969,2015,1,11.89502947
11,2014,0,9.195433267,2015,1,9.716647977
12,2014,0,1.65555551,2015,0,NA
13,2014,0,11.3524032,2015,1,11.72982591
15,2014,0,9.066189922,2015,1,9.493504426
16,2014,0,10.26213226,2015,1,11.07317018
17,2014,0,6.037582144,2015,1,2.34870269
20,2014,2,11.43622197,2015,1,11.3072428
23,2014,2,11.58924547,2015,1,11.71165255
24,2014,5,11.08501334,2015,1,10.58491133
25,2014,0,9.761862676,2015,1,10.75073051
26,2014,0,10.82125802,2015,1,11.01829503
29,2014,0,7.849960901,2015,1,8.33238705
30,2014,0,7.995142911,2015,1,8.666005567
32,2014,0,9.852212804,2015,1,10.11511959
33,2014,0,8.860967944,2015,1,8.81455577
34,2014,1,12.10824914,2015,1,12.25444863
35,2014,12,11.13702165,2015,1,11.49996958
38,2014,37,12.24355116,2015,1,11.90368186
39,2014,0,9.982716494,2015,1,9.519206775
41,2014,23,11.92711778,2015,1,12.12535637
42,2014,8,11.89056602,2015,1,11.92952845
43,2014,13,11.86652776,2015,1,12.06897629
44,2014,1,9.88487661,2015,1,10.36352401
45,2014,4,11.65968503,2015,1,12.06619946
48,2014,0,5.259693735,2015,0,NA
51,2014,0,6.846774741,2015,1,7.095372438
52,2014,8,11.06964864,2015,1,11.57590018
54,2014,22,11.68785451,2015,1,11.89305603
55,2014,10,11.15428395,2015,1,11.61250326
56,2014,0,10.17563703,2015,1,10.454463
57,2014,0,5.944644149,2015,1,6.498067966
59,2014,23,11.51044088,2015,1,11.94255393
60,2014,1,10.96624561,2015,1,11.2821814
62,2014,0,7.967743936,2015,1,8.352589757
64,2014,0,7.720067198,2015,1,8.181702578
66,2014,0,9.836968225,2015,1,10.18641489
67,2014,0,9.558042947,2015,1,9.3176295
68,2014,0,8.75953525,2015,1,6.802322978
70,2014,0,7.68419541,2015,1,8.414245075
74,2014,0,4.189252324,2015,1,4.600652167
77,2014,0,4.152884679,2015,1,4.808291532
78,2014,0,8.491156676,2015,1,8.397256204
79,2014,0,6.882376874,2015,1,7.157017781
80,2014,1,7.929351905,2015,1,9.012122701
81,NA,NA,NA,2015,1,3.650255823
83,2014,0,6.698415951,2015,1,7.383054511
84,2014,0,5.033036365,2015,1,5.496082513
85,2014,0,6.540627581,2015,1,6.969377063
86,2014,0,7.340325045,2015,1,8.850752207
87,2014,0,2.808892698,2015,1,2.648807283
88,2014,0,3.747419571,2015,0,NA
89,2014,0,5.648005764,2015,1,5.424862213
90,2014,0,6.407096188,2015,1,7.115991725
91,2014,0,6.780709257,2015,1,7.967947997
94,2014,0,6.625368809,2015,1,5.494470043
95,2014,0,2.648807283,2015,1,2.34870269
96,2014,0,5.995620177,2015,1,6.228202504
97,2014,0,4.148760962,2015,1,5.973043623
98,2014,0,2.808892698,2015,1,3.917318608
118,NA,NA,NA,2015,NA,2.488464633
119,NA,NA,NA,2015,NA,8.117023686
121,NA,NA,NA,2015,NA,5.504904921
122,NA,NA,NA,2015,NA,6.841333879
120A,NA,NA,NA,2015,NA,3.095094385
120B,NA,NA,NA,2015,NA,-1.810180395
19A,2014,4,10.96985492,2015,1,11.25754938
19B,2014,1,10.05955761,2015,1,10.20470269
51B,2014,0,6.966295397,2015,1,7.475267451
53X,2014,5,9.956903452,2015,1,9.514176845
53Y,2014,0,10.54342048,2015,1,11.20455145
63A,2014,0,9.758652704,2015,1,10.81762433
63B,2014,0,8.500184603,2015,1,8.524440014
69B,2014,0,4.70837675,2015,1,4.104133095
69C,2014,0,6.576995225,2015,1,6.632289252
73C,2014,0,4.322783716,2015,1,3.747419571
73D,2014,0,3.244790715,2015,1,2.125559139
75A,2014,0,9.293832026,2015,1,9.665848695
75B,2014,0,8.288051236,2015,1,8.234806722
82A,2014,0,5.442015292,2015,1,6.632289252
82B,2014,0,2.802957962,2015,1,4.152884679
82C,2014,0,2.794989793,2015,1,2.263961462
92A,2014,0,1.570814281,2015,1,2.963043378
92B,2014,0,2.571846241,2015,1,4.075923638
TR1,2014,0,9.891068581,2015,1,10.37278533
TR11,2014,0,8.256564816,2015,1,8.692055745
TR12,2014,0,9.893233191,2015,1,9.997582484
TR13,2014,0,7.475267451,2015,1,9.280174495
TR2,2014,1,9.514123712,2015,1,9.718429427
TR3,2014,0,9.516781692,2015,1,9.997582484
TR5,2014,0,7.5724312,2015,1,7.576060968
TR8,2014,0,9.299804774,2015,1,10.11432478
TR9,2014,0,8.737001456,2015,1,10.44045636
1,2014,0,10.44424041,2015,1,10.71797575
2,2014,0,10.29653369,2015,1,10.74603068
3,2014,0,9.964373681,2015,1,9.871102921
5,2014,0,6.158139107,2015,1,5.494470043
8,2014,11,13.57225582,2015,1,13.53969137
9,2014,4,11.6768261,2015,1,11.58544154
11,2014,8,11.74013052,2015,1,12.11430654
13,2014,23,11.76885565,2015,1,11.68941321
16,2014,0,9.909762493,2015,1,10.06448397
17,2014,0,11.80178138,2015,1,11.90584038
18,2014,0,6.887733074,2015,1,7.963836084
19,2014,0,10.78793434,2015,1,11.15264502
21,2014,0,11.13200409,2015,1,11.14926397
22,2014,0,8.438342627,2015,1,8.407314657
24,2014,1,11.70268388,2015,1,11.99182498
25,2014,2,12.46320554,2015,1,12.67418465
27,2014,0,9.012122701,2015,1,9.536558248
31,2014,0,12.00884398,2015,1,11.93165435
34,2014,0,5.579012893,2015,0,NA
35,2014,0,5.734151715,2015,1,8.54172958
36,2014,1,11.05607399,2015,1,11.26440351
37,2014,2,11.8952867,2015,1,12.06458877
42,2014,0,11.06341389,2015,1,10.75893408
45,2014,10,11.79042558,2015,1,12.15616965
46,2014,0,10.94991988,2015,1,10.94991988
47,2014,1,10.62173296,2015,1,10.74043895
48,2014,0,10.29385288,2015,1,11.02259189
49,2014,0,11.84833197,2015,1,11.70151871
51,2014,2,11.23588406,2015,1,11.87659457
52,2014,0,7.852610449,2015,1,8.662703532
53,2014,0,6.93015635,2015,1,7.233774761
54,2014,1,10.07835011,2015,1,10.50325317
55,2014,0,9.685191912,2015,1,10.18887546
56,2014,0,10.31424826,2015,1,10.75422802
57,2014,0,10.8783184,2015,1,10.9542913
58,2014,0,10.13346719,2015,1,10.70858396
59,2014,0,6.796560955,2015,1,5.863228757
61,2014,0,6.260725696,2015,1,7.791715462
64,2014,0,6.707012798,2015,0,NA
66,2014,0,1.773338545,2015,1,2.03570281
68,2014,0,9.942102072,2015,1,10.78726925
69,2014,0,6.889334355,2015,1,3.378322107
70,2014,0,10.73392327,2015,NA,NA
71,2014,NA,NA,2015,NA,NA
72,2014,0,6.273148216,2015,1,8.21157008
73,2014,0,6.520008294,2015,1,6.933670169
74,2014,0,7.545091146,2015,NA,NA
75,2014,0,5.648005764,2015,1,6.434889065
76,2014,0,5.174535927,2015,1,5.13718014
77,2014,0,6.094671111,2015,0,NA
78,2014,0,2.227593818,2015,1,4.261019122
79,2014,0,1.416663601,2015,1,2.802957962
82,2014,0,5.236640934,2015,1,6.716170736
83,2014,0,3.502039878,2015,1,5.591295042
84,2014,0,6.722571137,2015,1,7.305233725
85,2014,0,-2.726471124,2015,NA,NA
87,2014,0,-3.41961832,2015,0,NA
88,2014,0,5.401523931,2015,1,6.831493355
89,2014,0,-2.033323944,2015,1,-1.473708158
90,2014,0,5.934995556,2015,1,7.166966092
91,2014,0,5.048594704,2015,1,6.802322978
92,2014,0,3.244790715,2015,0,NA
93,NA,NA,NA,2015,NA,5.383655677
96,NA,NA,NA,2015,NA,5.013758399
97,NA,NA,NA,2015,NA,5.496082513
71A,2014,0,5.158199508,2015,1,6.498067966
71B,2014,0,4.460808039,2015,1,5.190700864
80A,2014,0,2.628935208,2015,1,5.328686607
80B,2014,0,3.467934266,2015,1,5.69332972
80C,2014,0,4.078697565,2015,1,6.098206766
86A,2014,0,-3.41961832,2015,NA,NA
86B,2014,0,-0.634607064,2015,NA,NA
94A,NA,NA,NA,2015,NA,-2.033323944
94B,NA,NA,NA,2015,NA,0.451582705
95A,NA,NA,NA,2015,NA,0.163900633
95B,NA,NA,NA,2015,NA,0.269261148
95C,NA,NA,NA,2015,NA,0.163900633
TR1,2014,0,9.409806541,2015,1,9.722339834
TR11,2014,0,10.35548684,2015,1,10.79006181
TR12,2014,0,6.597197932,2015,1,6.632289252
TR13,2014,0,9.048818604,2015,1,9.041282588
TR15,2014,0,9.546091262,2015,1,9.773479359
TR16,2014,0,8.758219461,2015,1,8.914979472
TR18,2014,0,9.092165409,2015,1,9.789781115
TR2,2014,0,8.80684503,2015,1,9.62456729
TR3,2014,0,6.562310673,2015,1,6.882376874
TR4,2014,0,9.988885957,2015,1,10.3601573
TR7,2014,0,8.715495251,2015,1,8.533598725
1,2014,61,13.27996421,2015,1,13.57422871
2,2014,5,10.35813639,2015,1,11.08261887
3,2014,7,11.1923259,2015,1,11.36986606
4,2014,34,12.33229304,2015,1,12.80294654
5,2014,25,11.35890778,2015,1,11.40875709
6,2014,61,13.02488482,2015,1,13.23125329
7,2014,17,12.14182347,2015,1,12.81157743
8,2014,13,11.33299843,2015,1,11.53106017
9,2014,19,12.10799072,2015,1,12.60365313
10,2014,4,10.64746776,2015,1,11.28922055
11,2014,0,10.37754904,2015,1,10.70846253
13,2014,10,12.26121781,2015,1,12.24884465
14,2014,19,12.49994909,2015,1,12.89741853
15,2014,0,8.192663687,2015,1,8.825367313
16,2014,9,12.15825175,2015,1,12.74104533
17,2014,0,8.571167345,2015,1,8.543312142
18,2014,22,11.41512939,2015,1,11.7931681
19,2014,0,11.29980266,2015,1,11.25678528
20,2014,32,12.30651506,2015,1,12.56959388
21,2014,1,9.852212804,2015,1,12.04624598
22,2014,34,13.41818495,2015,1,13.71359208
23,2014,13,10.76644979,2015,1,10.91218292
24,2014,10,10.75226515,2015,1,11.04999086
25,2014,1,9.852212804,2015,1,10.52935964
26,2014,76,13.70894176,2015,1,13.82604579
27,2014,0,8.860150799,2015,1,9.719185189
28,2014,65,11.89195361,2015,1,11.81499257
30,2014,39,12.87891513,2015,1,13.09515301
31,2014,14,10.68563071,2015,1,10.76675625
33,2014,24,13.23766183,2015,1,12.56900627
34,2014,3,11.03949724,2015,1,11.15105791
35,2014,13,11.71434344,2015,1,11.8257096
37,2014,0,10.97320649,2015,1,11.27442712
38,2014,6,10.88186642,2015,1,10.8908665
40,2014,0,10.93458671,2015,1,11.47345113
41,2014,29,12.06102368,2015,1,12.4126602
43,2014,16,12.08416611,2015,1,11.83216655
44,2014,27,12.74241308,2015,1,12.6522382
45,2014,0,10.26213226,2015,1,10.99224215
46,2014,0,10.32254707,2015,1,10.1140491
47,2014,0,8.929203122,2015,1,9.563483004
48,2014,0,10.10938283,2015,1,10.65705734
50,2014,0,9.624532688,2015,1,9.209779012
51,2014,6,12.41403402,2015,1,12.44028391
52,2014,0,11.34319781,2015,1,11.31266287
53,2014,0,10.96241102,2015,1,10.87979879
54,2014,0,8.679848605,2015,1,8.843543307
56,2014,30,11.61981356,2015,1,11.9193722
57,2014,17,11.26771435,2015,1,11.55784484
58,2014,1,11.87204697,2015,1,11.91834424
60,2014,0,10.41233237,2015,1,10.87132735
61,2014,14,12.6855852,2015,1,13.00521353
62,2014,217,14.16531964,2015,1,14.14268678
63,2014,91,12.6492871,2015,1,12.46134845
64,2014,4,10.98304872,2015,1,11.30570847
65,2014,75,12.90858721,2015,1,13.10759298
66,2014,8,11.25523161,2015,1,11.12340608
70,2014,7,12.26899819,2015,1,12.75213185
71,2014,0,8.655491075,2015,1,9.012122701
72,2014,0,6.848512361,2015,1,8.021854121
73,2014,0,6.228202504,2015,1,3.5118535
75,2014,4,11.7625307,2015,1,11.52995148
77,2014,0,7.82756921,2015,1,8.879580318
78,2014,0,8.692011784,2015,1,8.80684503
80,2014,0,11.47852759,2015,1,11.50840745
81,2014,56,12.96300235,2015,1,12.92745982
85,2014,0,8.935150169,2015,1,9.624532688
87,2014,0,6.574075515,2015,1,7.541659541
90,2014,0,3.804406503,2015,1,4.181284154
91,2014,0,8.522905374,2015,1,8.835015906
92,2014,0,8.067968838,2015,1,8.229916311
93,2014,0,5.249265399,2015,1,4.82313804
95,2014,0,5.216601592,2015,1,1.878699061
96,2014,0,8.104049256,2015,1,8.127012692
97,2014,0,7.020362618,2015,1,9.194156943
98,2014,0,8.862414881,2015,1,9.454857907
99,2014,0,7.67341853,2015,1,8.793618615
100,2014,0,8.021725225,2015,1,8.850752207
101,2014,0,7.360379109,2015,1,7.43734015
102,2014,0,7.46174414,2015,NA,NA
104,2014,NA,NA,2015,1,6.407096188
105,2014,0,6.488956286,2015,1,6.848512361
108,2014,0,5.651919663,2015,NA,NA
109,2014,0,4.079389846,2015,1,4.951392376
110,2014,0,-2.767293121,2015,0,NA
111,2014,0,1.262512921,2015,0,NA
112,2014,0,5.015930897,2015,1,2.551643534
114,2014,0,-2.033323944,2015,0,NA
115,2014,0,-3.034355895,2015,1,-0.529246547
116,2014,0,-1.838579868,2015,1,1.773338545
117,2014,0,-0.647029583,2015,1,-0.210792817
118,2014,0,5.076555518,2015,1,7.15681372
119,2014,0,0.269261148,2015,1,0.387044184
120,2014,0,-0.241564476,2015,1,0.099362111
121,2014,0,-1.938013767,2015,0,NA
122,2014,0,-2.256467497,2015,0,NA
123,2014,0,-1.810180395,2015,0,NA
124,2014,0,-3.342657274,2015,0,NA
125,2014,0,-2.321006021,2015,0,NA
126,2014,0,-2.033323944,2015,0,NA
127,2014,0,-3.172758229,2015,0,NA
128,2014,0,-2.479611048,2015,0,NA
129,2014,0,-2.138684456,2015,0,NA
130,2014,0,-2.033323944,2015,0,NA
131,2014,0,-0.647029583,2015,1,0.046117597
133,NA,NA,NA,2015,NA,-0.529246547
103A,2014,0,7.166966092,2015,1,7.562380864
103B,2014,0,4.276594334,2015,1,6.400487638
103C,2014,NA,NA,2015,1,5.642685987
103D,2014,0,7.166966092,2015,1,5.365156287
113A,2014,0,-3.748122368,2015,1,-1.473708158
113B,2014,0,-2.479611048,2015,1,-1.340176763
113C,2014,0,-2.99043668,2015,1,-1.117033212
113D,2014,0,-2.34940549,2015,1,-1.627858836
132A,NA,NA,NA,2015,NA,0.857047813
132B,NA,NA,NA,2015,NA,-0.043738732
132C,NA,NA,NA,2015,NA,0.224525255
132D,NA,NA,NA,2015,NA,-1.222393729
132E,NA,NA,NA,2015,NA,0.857047813
132F,NA,NA,NA,2015,NA,-1.627858836
89A,2014,0,5.662888695,2015,1,6.419330726
89C,2014,0,4.841908143,2015,1,4.720551452
89D,2014,0,4.181284154,2015,1,6.443047252
94A,2014,0,6.889334355,2015,1,7.659442577
94B,2014,0,6.787818292,2015,1,8.425427081
94C,2014,0,1.66797803,2015,1,2.44401287
3,2014,0,10.05733785,2015,1,10.19784123
5,2014,0,7.370772362,2015,1,7.562278828
6,2014,0,6.498067966,2015,1,7.575490488
7,2014,0,8.701713112,2015,1,10.30444341
9,2014,0,10.25434482,2015,1,10.25159916
11,2014,0,6.751450648,2015,1,6.666190804
12,2014,0,12.00894602,2015,1,12.57415779
15,2014,0,9.897653744,2015,1,9.939791528
16,2014,0,9.755595553,2015,1,10.14249566
17,2014,0,12.35873593,2015,1,12.52332507
19,2014,0,9.771942723,2015,1,10.38139568
22,2014,1,10.95555033,2015,1,11.61904337
23,2014,0,10.98159675,2015,1,11.3366867
24,2014,0,7.639743648,2015,1,8.231920616
25,2014,0,11.18786343,2015,1,11.4045543
27,2014,0,9.832340729,2015,1,10.0136709
30,2014,0,5.662888695,2015,1,6.771151239
32,2014,0,7.742330237,2015,1,7.645174605
35,2014,39,12.27889911,2015,1,12.48810465
38,2014,0,10.90895537,2015,1,11.22721316
39,2014,3,11.82500901,2015,1,12.16771565
40,2014,0,9.408105519,2015,1,10.16496851
41,2014,0,10.37754904,2015,1,10.98003228
43,2014,0,9.094725495,2015,1,8.656436767
45,2014,1,10.86435469,2015,1,11.10805744
46,2014,0,8.233069102,2015,1,9.459500849
47,2014,3,11.45492622,2015,1,11.66512625
48,2014,0,10.261167,2015,1,10.92401383
49,2014,0,5.984478001,2015,1,7.143614751
51,2014,0,9.023193057,2015,1,10.20188266
52,2014,0,4.322783716,2015,0,NA
53,2014,0,10.98003228,2015,1,11.38063235
54,2014,0,10.6717421,2015,1,10.69342465
56,2014,0,10.84785919,2015,1,10.89260475
57,2014,0,10.56964386,2015,1,11.17637609
58,2014,3,11.18136152,2015,1,11.38669659
61,2014,0,10.49413631,2015,1,10.62700397
62,2014,11,12.21180695,2015,1,12.24669517
63,2014,0,8.384841801,2015,1,7.947541229
64,2014,0,10.58947846,2015,1,11.02450091
65,2014,0,7.670736583,2015,1,6.969377063
66,2014,0,7.294799463,2015,1,7.66774138
67,2014,0,8.905365628,2015,1,8.689061994
68,2014,0,10.69345287,2015,1,10.7925507
70,2014,0,5.762322592,2015,1,4.586749262
72,2014,0,8.611410238,2015,1,9.175790066
73,2014,0,10.46963516,2015,1,11.05476471
74,2014,1,11.41481177,2015,1,12.06616182
75,2014,0,11.21039829,2015,1,11.48293858
76,2014,1,11.24573544,2015,1,11.77392911
77,2014,0,8.261665009,2015,1,8.406847019
78,2014,0,9.366477614,2015,1,9.616646732
79,2014,0,8.53156209,2015,1,8.982678802
80,2014,0,10.86047874,2015,1,10.72508808
81,2014,0,5.272116255,2015,1,5.567578515
82,2014,0,11.56255688,2015,1,11.42683223
83,2014,0,8.396547571,2015,1,9.189803878
84,2014,0,7.099162988,2015,1,8.109318294
86,2014,0,7.760348742,2015,1,8.412487899
87,2014,0,3.767660858,2015,1,3.82460921
88,2014,0,-0.999250177,2015,1,2.466485726
89,2014,0,7.294799463,2015,1,7.485419823
90,2014,0,7.270688903,2015,1,8.618792798
91,2014,0,6.966295397,2015,1,8.227033533
92,2014,0,7.020362618,2015,1,8.001849549
93,2014,0,7.305233725,2015,1,8.462440178
94,2014,0,4.949538807,2015,1,4.70837675
95,2014,0,6.451346055,2015,1,5.069175411
96,2014,0,5.909748773,2015,1,7.196034433
97,2014,0,7.436299025,2015,1,8.594082447
98,2014,0,8.206635845,2015,1,8.555480209
99,2014,0,6.574075515,2015,1,7.870163608
102,2014,0,3.041849871,2015,1,4.88833424
103,2014,0,2.284164169,2015,1,4.898147861
104,2014,0,6.785454225,2015,1,7.967947997
105,2014,0,7.504303755,2015,1,8.748004529
105,2014,0,7.504303755,2015,NA,NA
106,2014,0,7.157017781,2015,1,8.314224234
107,2014,0,6.273148216,2015,1,7.791201566
109,2014,0,6.483869247,2015,1,8.332890828
110,2014,0,4.237664487,2015,1,1.570814281
111,2014,0,1.485656473,2015,1,3.678757333
112,2014,0,7.23764105,2015,1,8.479494302
113,2014,0,2.34870269,2015,1,5.397679478
114,2014,0,-0.647029583,2015,0,NA
115,2014,NA,NA,2015,0,NA
117,2014,0,4.876803519,2015,1,6.846774741
118,NA,NA,NA,2015,NA,1.298880566
119,NA,NA,NA,2015,NA,5.934995556
124,NA,NA,NA,2015,NA,6.589039745
125,NA,NA,NA,2015,NA,1.550194994
108A,2014,0,3.341954463,2015,1,5.526756521
108B,2014,0,4.237664487,2015,1,3.747419571
116A,2014,0,-3.41961832,2015,1,-0.934711655
116B,2014,0,-4.559052542,2015,1,-1.340176763
116C,NA,NA,NA,2015,NA,-1.627858836
120A,NA,NA,NA,2015,NA,-0.81692862
120B,NA,NA,NA,2015,NA,-2.321006021
120C,NA,NA,NA,2015,NA,-1.627858836
120D,NA,NA,NA,2015,NA,-1.810180395
120E,NA,NA,NA,2015,NA,-2.033323944
120F,NA,NA,NA,2015,NA,-0.81692862
120G,NA,NA,NA,2015,NA,-1.627858836
120H,NA,NA,NA,2015,NA,-1.810180395
120I,NA,NA,NA,2015,NA,-0.66277794
121A,NA,NA,NA,2015,NA,0.046117597
121B,NA,NA,NA,2015,NA,-0.647029583
122A,NA,NA,NA,2015,NA,0.046117597
122B,NA,NA,NA,2015,NA,0.857047813
122C,NA,NA,NA,2015,NA,-0.241564476
122D,NA,NA,NA,2015,NA,-2.321006021
123A,NA,NA,NA,2015,NA,6.189766607
123B,NA,NA,NA,2015,NA,5.814438593
34X,2014,0,9.683089154,2015,1,9.879799448
34Y,2014,5,11.37453787,2015,1,11.34141163
59X,2014,0,10.36926898,2015,1,10.59377215
89Y,2014,NA,NA,2015,1,11.29048528
TR10,2014,0,9.464447273,2015,1,9.649036231
TR11,2014,0,9.280174495,2015,1,9.969407777
TR13,2014,0,9.165356421,2015,1,9.641822406
TR14,2014,0,9.564861365,2015,1,10.76330929
TR2,2014,0,9.334460135,2015,1,10.51327521
TR3,2014,0,10.33829916,2015,1,11.00455287
TR4,2014,0,10.96494905,2015,1,11.14693657
TR5,2014,0,9.568019824,2015,1,10.0120076
TR6,2014,0,9.558934746,2015,1,9.884066128
TR7,2014,0,8.760808273,2015,1,9.502942
TR9,2014,0,9.615647873,2015,1,9.938190247
1,2014,0,11.7587583,2015,1,11.98777701
2,2014,0,10.20714047,2015,1,10.10702548
3,2014,0,9.760693173,2015,1,10.08728885
4,2014,2,11.05128357,2015,1,11.15870355
5,2014,0,9.893233191,2015,1,9.091546474
6,2014,2,10.66759737,2015,1,11.39142882
7,2014,4,11.4932878,2015,1,11.37013109
8,2014,0,9.223056293,2015,1,9.65414289
9,2014,5,10.40316971,2015,1,10.75975729
11,2014,1,11.41773148,2015,1,11.55918368
12,2014,0,6.658410616,2015,1,6.765130752
13,2014,0,5.651919663,2015,1,5.814438593
14,2014,0,9.959196505,2015,1,9.63660527
15,2014,8,12.68427659,2015,1,12.70747078
16,2014,0,9.633562183,2015,1,9.592595328
17,2014,0,7.334020177,2015,1,8.021725225
18,2014,27,11.8257096,2015,1,11.91257081
19,2014,0,8.425427081,2015,1,8.735161045
20,2014,0,11.28686518,2015,1,11.54430753
21,2014,0,10.81762433,2015,1,11.2698198
22,2014,0,9.086825564,2015,1,9.765742406
23,2014,1,10.16725363,2015,1,10.46266827
24,2014,0,10.01081783,2015,1,10.65191027
27,2014,0,11.01007739,2015,1,11.22878746
28,2014,5,10.71794097,2015,1,10.87244315
29,2014,7,11.84305685,2015,1,12.06897629
31,2014,0,11.13659741,2015,1,11.35542024
32,2014,0,11.55918368,2015,1,8.047786644
33,2014,0,6.831493355,2015,1,5.056752891
34,2014,0,11.14486101,2015,1,10.41425855
35,2014,0,10.86047496,2015,1,11.09652336
36,2014,0,8.523529918,2015,1,8.829801144
37,2014,0,7.120446076,2015,1,6.969377063
38,2014,0,11.78161045,2015,1,12.18621068
39,2014,0,4.70837675,2015,1,6.647177865
40,2014,0,3.970563123,2015,1,4.481388746
41,2014,0,13.19687745,2015,1,13.31182042
42,2014,0,10.81972366,2015,1,11.04122639
43,2014,1,12.05748837,2015,1,12.29214146
44,2014,0,6.497772152,2015,1,6.451346055
47,2014,0,5.08752455,2015,1,5.356857484
49,2014,0,6.707012798,2015,1,7.714240525
50,2014,0,7.732279901,2015,1,8.626097777
51,2014,0,4.461186039,2015,0,NA
52,2014,0,7.849960901,2015,1,8.388957401
53,2014,0,6.274628601,2015,1,5.904050752
54,2014,0,5.344434964,2015,1,6.027531808
55,2014,0,4.886853855,2015,1,2.912772828
56,2014,0,5.999442097,2015,1,7.052642973
58,2014,0,-2.033323944,2015,0,NA
59,2014,0,-2.321006021,2015,0,NA
60,2014,0,-2.033323944,2015,0,NA
61,2014,0,5.727356191,2015,1,3.917318608
62,NA,NA,NA,2015,NA,3.563244446
63,NA,NA,NA,2015,NA,4.376028231
1,2014,25,12.52774406,2015,1,12.49235683
2,2014,0,9.035686602,2015,1,8.925781405
3,2014,0,11.50092919,2015,1,11.65202326
4,2014,39,12.50511102,2015,1,12.39840523
5,2014,0,8.851698862,2015,1,9.145938335
6,2014,0,8.693516344,2015,1,8.822593387
7,2014,0,10.12196054,2015,1,11.18141075
9,2014,0,10.49423057,2015,1,10.81762433
11,2014,0,8.998302336,2015,1,8.928370482
12,2014,0,10.55167132,2015,1,11.07506525
13,2014,11,12.35278614,2015,1,12.6625834
14,2014,0,7.62208679,2015,1,8.692528202
17,2014,11,10.54085802,2015,1,10.64799637
18,2014,0,9.384675267,2015,1,10.45384035
20,2014,0,8.018583613,2015,1,7.67341853
21,2014,2,11.51926219,2015,1,11.73594161
22,2014,6,9.933856793,2015,1,9.897499025
23,2014,0,9.588240656,2015,NA,NA
24,2014,26,11.97903383,2015,1,12.31076099
28,2014,0,11.13176458,2015,1,11.44867629
29,2014,17,12.60992478,2015,1,13.2832332
30,2014,0,8.655491075,2015,1,8.655491075
31,2014,24,13.17138525,2015,1,13.29008968
32,2014,0,10.80162399,2015,1,10.95304787
34,2014,0,10.25976091,2015,1,10.62764345
35,2014,7,13.33772996,2015,1,13.33373055
36,2014,0,8.184244154,2015,1,8.550415501
38,2014,0,8.262273261,2015,1,6.350109257
40,2014,NA,NA,2015,1,9.53513083
41,2014,8,12.17252489,2015,1,12.14605165
42,2014,0,8.711493697,2015,1,9.278751364
43,2014,10,10.73493262,2015,1,10.52421159
44,2014,0,10.53607845,2015,1,10.62117112
45,2014,2,11.49301744,2015,1,11.91783314
46,2014,0,2.990556576,2015,1,5.538921806
47,2014,0,9.394043632,2015,1,9.738884118
49,2014,0,9.001767312,2015,1,9.138342847
50,2014,0,10.60106408,2015,1,11.19954987
51,2014,2,12.16507954,2015,1,12.18621068
53,2014,0,9.655502509,2015,1,10.16282462
55,2014,0,8.864895766,2015,1,10.66490513
